APPCH:010,A,D06,D247M,D247M,VE,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,D247M,FD06,VE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06,GUTID,GUTID,VE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,GUTID,D136O,VE,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06,GUTID, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D06,GUTID,D180M,VE,P,C,E   ,R,   ,AF, ,JRS,VE,D, ,      ,1800,0130,1360,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D06,GUTID,D247M,VE,P,C,E CB,R,   ,AF, ,JRS,VE,D, ,      ,2470,0130,1800,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D06,GUTID,FD06,VE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06,JRS1,JRS,VE,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,JRS1,D227I,VE,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06,JRS1,FD06,VE,P,C,EE  ,R,   ,CF,Y,JRS,VE,D, ,      ,2470,0075,0670,0020,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06,JRS2,JRS,VE,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,JRS2,D237I,VE,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06,JRS2,FD06,VE,P,C,EE  ,R,   ,CF,Y,JRS,VE,D, ,      ,2470,0075,0670,0020,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06,KAGBI,KAGBI,VE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,KAGBI,D273O,VE,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06,KAGBI, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0930,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D06,KAGBI,D247M,VE,P,C,E CB,L,   ,AF, ,JRS,VE,D, ,      ,2470,0130,2730,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D06,KAGBI,FD06,VE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06,KINKI,KINKI,VE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06,KINKI,D343O,VE,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06,KINKI, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D06,KINKI,D247M,VE,P,C,E CB,L,   ,AF, ,JRS,VE,D, ,      ,2470,0130,3430,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D06,KINKI,FD06,VE,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D06, ,FD06,VE,P,C,E  F, ,   ,IF, ,JRS,VE,D, ,      ,2470,0075,    ,    ,+,02800,     ,     , ,   ,    ,   ,JRS,VE,D, , ,0, ,S;
APPCH:025,D,D06, ,40VOR,VE,P,C,E S , ,   ,CF, ,JRS,VE,D, ,      ,2470,0040,0670,0035,+,01680,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D06, ,MD06,VE,P,C,E  M, ,   ,CF, ,JRS,VE,D, ,      ,2470,0020,0670,0020, ,01043,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0670,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
