SID:060,5,BEKO1D,RW25C,HH485,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO1D,RW25C,HH486,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO1D,RW25C,HH487,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO1D,RW25C,ANRUX,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BEKO1D,RW25C,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO1X,RW07R,HH301,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,1651,0008,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO1X,RW07R,PORPA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO1X,RW07R,HH341,VH,P,C,E   ,R,010,RF, , , , , ,002656,    ,    ,    ,0031, ,     ,     ,     , ,210,    ,   ,HH941,VH,P,C, , , , ;
SID:040,5,BEKO1X,RW07R,HH342,VH,P,C,E   ,R,010,RF, , , , , ,003246,    ,    ,    ,0024, ,     ,     ,     , ,230,    ,   ,HH942,VH,P,C, , , , ;
SID:050,5,BEKO1X,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO1X,RW07R,HH381,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO1X,RW07R,HH382,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO1X,RW07R,AGOMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO1X,RW07R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO1Y,RW07C,HH302,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2554,0008,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO1Y,RW07C,ROVER,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO1Y,RW07C,HH355,VH,P,C,E   ,R,010,RF, , , , , ,002642,    ,    ,    ,0027, ,     ,     ,     , ,210,    ,   ,HH955,VH,P,C, , , , ;
SID:040,5,BEKO1Y,RW07C,HH356,VH,P,C,E   ,R,010,RF, , , , , ,003494,    ,    ,    ,0026, ,     ,     ,     , ,230,    ,   ,HH956,VH,P,C, , , , ;
SID:050,5,BEKO1Y,RW07C,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO1Y,RW07C,HH381,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO1Y,RW07C,HH382,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO1Y,RW07C,AGOMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO1Y,RW07C,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO1Z,RW07L,HH303,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,3001,0013,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO1Z,RW07L,ROVER,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO1Z,RW07L,HH363,VH,P,C,E   ,R,010,RF, , , , , ,003507,    ,    ,    ,0026, ,     ,     ,     , ,210,    ,   ,HH963,VH,P,C, , , , ;
SID:040,5,BEKO1Z,RW07L,HH364,VH,P,C,E   ,R,010,RF, , , , , ,003665,    ,    ,    ,0028, ,     ,     ,     , ,230,    ,   ,HH964,VH,P,C, , , , ;
SID:050,5,BEKO1Z,RW07L,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO1Z,RW07L,HH381,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO1Z,RW07L,HH382,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO1Z,RW07L,AGOMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO1Z,RW07L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO2E,RW07L,HH303,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,3001,0013,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO2E,RW07L,ROVER,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,BEKO2E,RW07L,HH332,VH,P,C,E   ,R,010,CF, ,SMT,VH,D, ,      ,1328,0076,1830,0030, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,BEKO2E,RW07L,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO2E,RW07L,HH381,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO2E,RW07L,HH382,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO2E,RW07L,AGOMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO2E,RW07L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO2F,RW25R,HH421,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2540,0145,2480,0090, ,     ,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO2F,RW25R,HH422,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEKO2F,RW25R,HH423,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,BEKO2F,RW25R,VANPU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO2F,RW25R,HH484,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO2F,RW25R,HH485,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO2F,RW25R,HH486,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO2F,RW25R,HH487,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO2F,RW25R,ANRUX,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BEKO2F,RW25R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO3B,RW25L,HH411,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2475,0072,2540,0020, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO3B,RW25L,HH412,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,BEKO3B,RW25L,HH413,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEKO3B,RW25L,HH414,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO3B,RW25L,VEDMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,04000,     , ,230,    ,   , , , , , , , , ;
SID:060,5,BEKO3B,RW25L,HH481,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO3B,RW25L,HH482,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO3B,RW25L,ANRUX,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BEKO3B,RW25L,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEKO5A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,1651,0008,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,BEKO5A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,BEKO5A,RW07R,HH311,VH,P,C,E   ,R,010,CF, ,SMT,VH,D, ,      ,1356,0079,1830,0030, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,BEKO5A,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEKO5A,RW07R,HH381,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEKO5A,RW07R,HH382,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEKO5A,RW07R,AGOMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BEKO5A,RW07R,BEKOL,ZG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1A,RW07R,HH301,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,1651,0008,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1A,RW07R,PORPA,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,DALO1A,RW07R,HH311,VH,P,C,E   ,R,010,CF, ,SMT,VH,D, ,      ,1356,0079,1830,0030, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,DALO1A,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1A,RW07R,VEDVO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1A,RW07R,SEGPO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1A,RW07R,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1A,RW07R,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1B,RW25L,HH411,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2475,0072,2540,0020, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:030,5,DALO1B,RW25L,HH412,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:040,5,DALO1B,RW25L,HH413,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1B,RW25L,HH414,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1B,RW25L,VEDMU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,04000,     , ,230,    ,   , , , , , , , , ;
SID:070,5,DALO1B,RW25L,HH471,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1B,RW25L,HH472,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DALO1B,RW25L,SUDVA,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,DALO1B,RW25L,LUBMO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,DALO1B,RW25L,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1C,RW07C,HH302,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2554,0008,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1C,RW07C,ROVER,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,DALO1C,RW07C,HH322,VH,P,C,E   ,R,010,CF, ,SMT,VH,D, ,      ,1341,0077,1830,0030, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,DALO1C,RW07C,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1C,RW07C,VEDVO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1C,RW07C,SEGPO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1C,RW07C,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1C,RW07C,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1D,RW25C,HH421,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2540,0145,2540,0090, ,     ,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1D,RW25C,HH422,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DALO1D,RW25C,HH423,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,DALO1D,RW25C,VANPU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1D,RW25C,HH484,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1D,RW25C,SUPAD,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1D,RW25C,HH477,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1D,RW25C,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DALO1D,RW25C,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1E,RW07L,HH303,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,3001,0013,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1E,RW07L,ROVER,VH,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,+,205,    ,   , , , , , , , , ;
SID:030,5,DALO1E,RW07L,HH332,VH,P,C,E   ,R,010,CF, ,SMT,VH,D, ,      ,1328,0076,1830,0030, ,     ,     ,     , ,220,    ,   , , , , , , , , ;
SID:040,5,DALO1E,RW07L,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1E,RW07L,VEDVO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1E,RW07L,SEGPO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1E,RW07L,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1E,RW07L,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1F,RW25R,HH421,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2540,0145,2480,0090, ,     ,     ,09000,+,205,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1F,RW25R,HH422,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DALO1F,RW25R,HH423,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,230,    ,   , , , , , , , , ;
SID:040,5,DALO1F,RW25R,VANPU,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DALO1F,RW25R,HH484,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1F,RW25R,SUPAD,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1F,RW25R,HH477,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1F,RW25R,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DALO1F,RW25R,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1X,RW07R,HH301,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,1651,0008,0740,0040, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
SID:020,5,DALO1X,RW07R,PORPA,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DALO1X,RW07R,HH341,VH,P,C,E   ,R,010,RF, , , , , ,002656,    ,    ,    ,0031, ,     ,     ,     , ,210,    ,   ,HH941,VH,P,C, , , , ;
SID:040,5,DALO1X,RW07R,HH342,VH,P,C,E   ,R,010,RF, , , , , ,003246,    ,    ,    ,0024, ,     ,     ,     , ,230,    ,   ,HH942,VH,P,C, , , , ;
SID:050,5,DALO1X,RW07R,RAMEN,VH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DALO1X,RW07R,VEDVO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DALO1X,RW07R,SEGPO,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DALO1X,RW07R,DAKIG,VH,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DALO1X,RW07R,DALOL,VH,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALO1Y,RW07C,HH302,VH,P,C,E   , ,010,CF, ,SMT,VH,D, ,      ,2554,0008,0740,0030, ,     ,     ,09000, ,   ,    ,   ,VHHH,VH,P,A, , , , ;
