APPCH:010,A,R36,BIKAY,BIKAY,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3550,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36,FELAK,FELAK,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36,FELAK,BIKAY,K5,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36,WAGOM,WAGOM,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36,WAGOM,BIKAY,K5,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R36, ,BIKAY,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R36, ,LIFDI,K5,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3550,0060,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R36, ,RW36,K5,P,G,G  M, ,   ,TF, , , , , ,      ,    ,    ,3550,0050, ,00993,     ,     , ,   ,-303,   , , , , , ,B,J,S;
APPCH:040,R,R36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,01420,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R36, ,BIKAY,K5,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R36, ,BIKAY,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3550,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,VDMA,FLM,FLM,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VDMA,FLM,IYBOX,K5,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VDMA,SHLDA,SHLDA,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0590,T010,+,02800,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,D,VDMA, ,IYBOX,K5,P,C,E  I, ,   ,IF, ,FLM,K5,D, ,      ,0591,0100,    ,    ,+,02800,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,D,VDMA, ,SHLDA,K5,P,C,E  F, ,   ,CF, ,FLM,K5,D, ,      ,0591,0200,0590,0100,+,02800,     ,     , ,   ,    ,   ,FLM,K5,D, , ,0, ,C;
APPCH:030,D,VDMA, ,MACFA,K5,P,C,E  M, ,   ,CF, ,FLM,K5,D, ,      ,0591,0243,0590,0043, ,01700,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,VDMA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0590,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,VDMA, ,SHLDA,K5,P,C,E   ,L,   ,CF,Y,FLM,K5,D, ,      ,0591,0200,2390,0063, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,D,VDMA, ,SHLDA,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0590,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW18 ,     ,      ,00956, ,    , ,   ;N38531219,W083530165,0000;
RWY:RW36 ,     ,      ,00953, ,    , ,   ;N38523781,W083525405,0000;
