RWY:RW03L,     ,      ,00667, ,    , ,   ;N51224410,E019410563,0000;
RWY:RW03R,     ,      ,00673, ,    , ,   ;N51224597,E019411070,0000;
RWY:RW21L,     ,      ,00673, ,    , ,   ;N51230957,E019413427,0000;
RWY:RW21R,     ,      ,00671, ,    , ,   ;N51231033,E019413170,0000;
