APPCH:010,A,D05,FF05,FF05,GM,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,0480,0050,+,03500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05, ,FF05,GM,P,C,E  F, ,   ,IF, ,GLM,GM,D, ,      ,2278,0070,    ,    ,+,03500,     ,     , ,   ,    ,   ,GLM,GM,D, ,A,0, ,S;
APPCH:030,D,D05, ,MA05,GM,P,C,E  M, ,   ,CF, ,GLM,GM,D, ,      ,2278,0016,0480,0054, ,01782,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D05, , , , , ,  M ,L,   ,VI,Y, , , , ,      ,    ,    ,2170,    , ,     ,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05, ,GLM,GM,D, ,V   , ,   ,FD, ,GLM,GM,D, ,      ,0000,0000,2470,0120, ,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D05, ,FF05,GM,P,C,E C ,L,   ,CF,Y,GLM,GM,D, ,      ,2278,0070,0480,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D05, ,FF05,GM,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0480,0050,+,03500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,L05,FF05,FF05,GM,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,0480,0050,+,03500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,L,L05, ,CF05,GM,P,C,E  I, ,   ,IF, ,GUL,GM,P,I,      ,2278,0114,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L05, ,FF05,GM,P,C,E  F, ,   ,CF, ,GUL,GM,P,I,      ,2278,0094,0480,0020,+,03500,     ,     , ,   ,    ,   ,GLM,GM,D, ,A,0,D,S;
APPCH:030,L,L05, ,MA05,GM,P,C,E  M, ,   ,CF, ,GUL,GM,P,I,      ,2278,0040,0480,0054, ,01782,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L05, , , , , ,  M ,L,   ,VI,Y, , , , ,      ,    ,    ,2170,    , ,     ,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:050,L,L05, ,GLM,GM,D, ,V   , ,   ,FD, ,GLM,GM,D, ,      ,0000,0000,2470,0120, ,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L05, ,FF05,GM,P,C,E C ,L,   ,CF,Y,GLM,GM,D, ,      ,2278,0070,0480,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L05, ,FF05,GM,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0480,0050,+,03500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,R05,AG058,AG058,GM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R05,AG058,AG056,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R05, ,AG056,GM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R05, ,AG054,GM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0480,0050, ,03500,     ,     , ,   ,    ,   ,GLM,GM,D, ,B,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R05, ,AG052,GM,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0480,0060, ,01605,     ,     ,-,185,-300,   , , , , , ,B,J,S;
APPCH:040,R,R05, ,AG058,GM,P,C,E M ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R05, ,AG058,GM,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1380,T010,+,05200,     ,     ,-,220,    ,   , , , , , ,B,J,S;
RWY:RW05 ,     ,      ,01046, ,GUL ,1,   ;N29010082,W010034243,0000;
RWY:RW23 ,     ,      ,01119, ,    , ,   ;N29020971,W010022190,0000;
