SID:010,2,BULV1B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,BULV1B,RW35, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BULV1B,RW35,EMREB,WI,E,A,E C , ,   ,CF, ,BAC,WI,D, ,      ,2372,0372,2370,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BULV1B,RW35,BULVA,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BULV1C,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,BULV1C,RW17,TT421,WI,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BULV1C,RW17,TT414,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BULV1C,RW17,OTKUL,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BULV1C,RW17,BULVA,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BULV1D,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,BULV1D,RW35,TT414,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BULV1D,RW35,OTKUL,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BULV1D,RW35,BULVA,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUAM1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,DUAM1A,RW17, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DUAM1A,RW17,D098J,WI,P,C,E   , ,   ,CF, ,BAC,WI,D, ,      ,0979,0100,0980,0040,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUAM1A,RW17,DUAMO,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUAM2E,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,00500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,DUAM2E,RW17,SUPMI,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUAM2E,RW17,TT410,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUAM2E,RW17,DUAMO,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUAM2F,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,DUAM2F,RW35,TEUKU,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUAM2F,RW35,TT410,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUAM2F,RW35,DUAMO,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUAM3B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,DUAM3B,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DUAM3B,RW35,BAC,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUAM3B,RW35,DUAMO,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELDE1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,ELDE1A,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELDE1A,RW17,D143J,WI,P,C,E   , ,   ,CF, ,BAC,WI,D, ,      ,1431,0100,1430,0070,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELDE1A,RW17,ELDEL,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ELDE1B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,ELDE1B,RW35, , , , ,    ,R,   ,CR,Y,BAC,WI,D, ,      ,0780,    ,1680,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ELDE1B,RW35, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,ELDE1B,RW35,BAC,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ELDE1B,RW35,ELDEL,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELDE1C,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,00500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,ELDE1C,RW17,SUPMI,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELDE1C,RW17,TT411,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELDE1C,RW17,UDODO,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELDE1C,RW17,ELDEL,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELDE1D,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,ELDE1D,RW35,TEUKU,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELDE1D,RW35,BELRI,WI,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELDE1D,RW35,TT411,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELDE1D,RW35,UDODO,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ELDE1D,RW35,ELDEL,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMRE1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:030,2,EMRE1A,RW17,BAC,WI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EMRE1A,RW17,D237J,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EMRE1A,RW17,EMREB,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMRE1B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,EMRE1B,RW35, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMRE1B,RW35,EMREB,WI,E,A,EEC , ,   ,CF, ,BAC,WI,D, ,      ,2372,0372,2370,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IVRA1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,IVRA1A,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IVRA1A,RW17,D151J,WI,P,C,E   , ,   ,CF, ,BAC,WI,D, ,      ,1516,0100,1510,0070,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IVRA1A,RW17,IVRAR,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IVRA1B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,IVRA1B,RW35, , , , ,    ,R,   ,CR,Y,BAC,WI,D, ,      ,0780,    ,1680,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IVRA1B,RW35, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IVRA1B,RW35,BAC,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IVRA1B,RW35,IVRAR,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVRA1C,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,00500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,IVRA1C,RW17,SUPMI,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVRA1C,RW17,TT411,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVRA1C,RW17,IVRAR,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVRA1D,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,IVRA1D,RW35,TEUKU,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVRA1D,RW35,BELRI,WI,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVRA1D,RW35,TT411,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVRA1D,RW35,IVRAR,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPUN1E,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,OPUN1E,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPUN1E,RW17,D123J,WI,P,C,E   , ,   ,CF, ,BAC,WI,D, ,      ,1231,0100,1230,0050,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OPUN1E,RW17,OPUNG,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPUN1F,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,OPUN1F,RW35, , , , ,    ,R,   ,CR,Y,BAC,WI,D, ,      ,0780,    ,1680,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPUN1F,RW35, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,OPUN1F,RW35,BAC,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OPUN1F,RW35,OPUNG,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPUN1G,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,00500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,OPUN1G,RW17,SUPMI,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OPUN1G,RW17,TT410,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OPUN1G,RW17,AKBUR,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OPUN1G,RW17,OPUNG,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPUN1H,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,OPUN1H,RW35,TEUKU,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OPUN1H,RW35,TT410,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OPUN1H,RW35,AKBUR,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OPUN1H,RW35,OPUNG,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OTKU1A,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,OTKU1A,RW17,TT421,WI,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,OTKU1A,RW17,TT414,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OTKU1A,RW17,OTKUL,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OTKU1B,RW35, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,OTKU1B,RW35,TT414,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OTKU1B,RW35,OTKUL,WI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TASE1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,01500,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,TASE1A,RW17, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TASE1A,RW17,D098J,WI,P,C,E   , ,   ,CF, ,BAC,WI,D, ,      ,0979,0100,0980,0040,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TASE1A,RW17,DUAMO,WI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TASE1A,RW17,TASEK,WP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TASE1B,RW17, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1690,    ,+,00500,     ,11000, ,   ,    ,   ,WITT,WI,P,A, , , , ;
SID:020,5,TASE1B,RW17,SUPMI,WI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TASE1B,RW17,TT410,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TASE1B,RW17,DUAMO,WI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TASE1B,RW17,TASEK,WP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TASE1C,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,02000,     ,11000, ,   ,    ,   ,BAC,WI,D, , , , , ;
SID:020,2,TASE1C,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,TASE1C,RW35,BAC,WI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TASE1C,RW35,DUAMO,WI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
