SID:010,5,ATRE1H,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,02500,     ,04000, ,   ,    ,   ,BM301,LU,P,C, , , , ;
SID:020,5,ATRE1H,RW07,ATREK,UK,E,A,EEC , ,   ,CF, ,KIV,LU,D, ,      ,0060,0592,0850,0350,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATRE1J,RW25,BM398,LU,P,C,E   , ,   ,CF, ,KIV,LU,D, ,      ,3221,0638,2440,0050, ,01600,     ,04000, ,   ,    ,   ,BM301,LU,P,C, , , , ;
SID:020,5,ATRE1J,RW25,BM399,LU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATRE1J,RW25,ATREK,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERAD1H,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,02500,     ,04000, ,   ,    ,   ,BM301,LU,P,C, , , , ;
SID:020,5,ERAD1H,RW07, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERAD1H,RW07,ERADA,LU,E,A,EE  , ,   ,CF, ,KIV,LU,D, ,      ,3103,0421,1990,0250,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERAD1J,RW25,BM398,LU,P,C,E   , ,   ,CF, ,KIV,LU,D, ,      ,3221,0638,2440,0050, ,01600,     ,04000, ,   ,    ,   ,BM301,LU,P,C, , , , ;
SID:020,5,ERAD1J,RW25,BM399,LU,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERAD1J,RW25,ERADA,LU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
