SID:010,2,IMSO1A,RW01, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,0100,0030, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:040,2,IMSO1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IMSO1A,RW01,D354H,FA,P,C,EY  , ,   ,CF, ,CTV,FA,D, ,      ,3540,0080,3540,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IMSO1A,RW01,IMSOM,FA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IMSO1B,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1900,0050, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:030,2,IMSO1B,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IMSO1B,RW19,CTV,FA,D, ,V   , ,   ,FA, ,CTV,FA,D, ,      ,0000,0000,2100,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IMSO1B,RW19,ASPIK,FA,E,A,E C ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IMSO1B,RW19,IMSOM,FA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KODE1A,RW01, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,0100,0030, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:040,2,KODE1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KODE1A,RW01,D354H,FA,P,C,EY  , ,   ,CF, ,CTV,FA,D, ,      ,3540,0080,3540,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KODE1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KODE1A,RW01,KODES,FA,E,A,EEC , ,   ,CF, ,CTV,FA,D, ,      ,0347,0500,0320,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKTE1B,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1900,0050, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:030,2,OKTE1B,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1450,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKTE1B,RW19,OKTED,FA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKTE1C,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1900,0050, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:030,2,OKTE1C,RW19,D190T,FA,P,C,EY  , ,   ,CF, ,CTV,FA,D, ,      ,1900,0200,1900,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKTE1C,RW19, , , , ,    , ,   ,CR, ,CTV,FA,D, ,      ,1700,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OKTE1C,RW19,OKTED,FA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TETA1A,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1900,0050, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:030,2,TETA1A,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1450,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TETA1A,RW19,TETAN,FA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TETA1B,RW19, , , , ,    , ,   ,CD, ,CTV,FA,D, ,      ,    ,    ,1900,0050, ,     ,     ,07500, ,   ,    ,   ,CTV,FA,D, ,A, , , ;
SID:030,2,TETA1B,RW19,D190T,FA,P,C,EY  , ,   ,CF, ,CTV,FA,D, ,      ,1900,0200,1900,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TETA1B,RW19, , , , ,    , ,   ,CR, ,CTV,FA,D, ,      ,1700,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TETA1B,RW19,TETAN,FA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASPI1B,RW19,ASPIK,FA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   ,CTV,FA,D, ,A, , , ;
STAR:020,2,ASPI1B,RW19,D275H,FA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ASPI1B,RW19,FACT,FA,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASPI1C,RW01,ASPIK,FA,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     ,-,230,    ,   ,FACT,FA,P,A,B, , , ;
STAR:020,5,ASPI1C,RW01,CT811,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:030,5,ASPI1C,RW01,EKBEV,FA,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,2,ERDA1B,RW19,ERDAS,FA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CTV,FA,D, ,A, , , ;
STAR:015,2,ERDA1B,RW19,CTV30,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:020,2,ERDA1B,RW19,D065K,FA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:030,2,ERDA1B,RW19,FACT,FA,P,A,AE  ,R,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERDA1C,RW01,ERDAS,FA,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,250,    ,   ,FACT,FA,P,A,B, , , ;
STAR:020,5,ERDA1C,RW01,CT830,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,230,    ,   , , , , , , , , ;
