SID:005,2,GIGE1A,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,U,UL,P,N, , , , ;
SID:010,2,GIGE1A,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,GIGE1A,RW13, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIGE1A,RW13,GIGES,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1164,1311,2310,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,GIGE1B,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UL,UL,P,N, , , , ;
SID:010,2,GIGE1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,GIGE1B,RW13, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIGE1B,RW13,GIGES,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1164,1311,2270,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,GIGE1C,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,Y,UL,P,N, , , , ;
SID:010,2,GIGE1C,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,GIGE1C,RW31, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1660,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,GIGE1C,RW31,GIGES,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1164,1311,2370,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,GIGE1D,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,YT,UL,P,N, , , , ;
SID:010,2,GIGE1D,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,GIGE1D,RW31, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1510,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,GIGE1D,RW31,GIGES,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1164,1311,2410,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:007,5,GIGE1J,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UUYS,UL,P,A, , , , ;
SID:010,5,GIGE1J,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,GIGE1J,RW13,GIGES,UL,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:007,5,GIGE1K,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UUYS,UL,P,A, , , , ;
SID:010,5,GIGE1K,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,GIGE1K,RW31,GIGES,UL,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,IDED1A,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,U,UL,P,N, , , , ;
SID:010,2,IDED1A,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,IDED1A,RW13,U,UL,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,IDED1A,RW13,IDEDA,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,IDED1B,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UL,UL,P,N, , , , ;
SID:010,2,IDED1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,IDED1B,RW13,UL,UL,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,2,IDED1B,RW13,IDEDA,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,IDED1C,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,Y,UL,P,N, , , , ;
SID:010,2,IDED1C,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,IDED1C,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IDED1C,RW31,IDEDA,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1083,1193,2940,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,IDED1D,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,YT,UL,P,N, , , , ;
SID:010,2,IDED1D,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,IDED1D,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IDED1D,RW31,IDEDA,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1083,1193,2960,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:007,5,IDED1J,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UUYS,UL,P,A, , , , ;
SID:010,5,IDED1J,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,IDED1J,RW13,IDEDA,UL,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:007,5,IDED1K,RW31,DER31,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UUYS,UL,P,A, , , , ;
SID:010,5,IDED1K,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00800,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,IDED1K,RW31,IDEDA,UL,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,NILO1A,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,U,UL,P,N, , , , ;
SID:010,2,NILO1A,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,NILO1A,RW13, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NILO1A,RW13,NILOL,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,1171,1386,2100,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,NILO1B,RW13,DER13,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,UL,UL,P,N, , , , ;
SID:010,2,NILO1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
