APPCH:010,A,B24,CMI,CMI,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,B24,CMI,UNITI,K5,P,C,EE B, ,   ,TF, ,IDEC,K5,P,I,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,B,B24, ,UNITI,K5,P,C,E  I, ,   ,IF, ,IDEC,K5,P,I,      ,0601,0104,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,B,B24, ,AKLEY,K5,P,C,E  F, ,   ,CF, ,IDEC,K5,P,I,      ,0601,0043,2400,0061,+,02200,     ,     , ,   ,    ,   ,AXC,K5,D, ,A,0,D,S;
APPCH:025,B,B24, ,ZINOB,K5,P,C,E S , ,   ,CF, ,IDEC,K5,P,I,      ,0601,0022,2400,0021,+,01500,     ,     , ,   ,-308,   , , , , , ,0,D,S;
APPCH:030,B,B24, ,SADGY,K5,P,C,E  M, ,   ,CF, ,IDEC,K5,P,I,      ,0602,0005,2400,0017, ,00951,     ,     , ,   ,-308,   , , , , , ,0,D,S;
APPCH:040,B,B24, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,B,B24, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,B,B24, ,MAROA,K5,P,C,E   , ,   ,CF, ,AXC,K5,D, ,      ,3480,0143,3480,0050,+,03100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,B,B24, ,MAROA,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1680,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,D36,AQUAS,AQUAS,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,AQUAS,JABTU,K5,E,A,E  B, ,   ,CF, ,AXC,K5,D, ,      ,1872,0098,0070,0066,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,AQUAS,AXC,K5,D, ,VE  , ,   ,CF, ,AXC,K5,D, ,      ,0000,0000,0070,0098,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,AXC,AXC,K5,D, ,V  A,R,   ,PI, ,AXC,K5,D, ,      ,0000,0000,1230,0100,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,AXC,AXC,K5,D, ,VE  , ,   ,CF, ,AXC,K5,D, ,      ,0000,0000,3480,0080,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,AXC,K5,D, ,V  F, ,   ,IF, ,AXC,K5,D, ,      ,0000,0000,    ,    ,+,02500,     ,18000, ,   ,    ,   ,AXC,K5,D, ,A,0, ,S;
APPCH:030,D,D36, ,RW36,K5,P,G,G  M, ,   ,CF, ,AXC,K5,D, ,      ,3483,0054,3480,0054, ,00730,     ,     , ,   ,-308,   , , , , , ,0, ,S;
APPCH:040,D,D36, ,MAROA,K5,P,C,E M , ,   ,CF, ,AXC,K5,D, ,      ,3480,0143,3480,0089,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36, ,MAROA,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1680,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I06,ELWIN,ELWIN,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
