APPCH:010,A,I23-Z,D043S,D043S,SA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23-Z,D043S,D043N,SA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I23-Z,D043S,CI23,SA,P,C,EE B, ,   ,TF, ,ES,SA,P,I,      ,    ,    ,    ,    ,+,06300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I23-Z, ,CI23,SA,P,C,E  I, ,   ,IF, ,ES,SA,P,I,      ,0501,0130,    ,    ,J,06300,04600,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I23-Z, ,FI23Z,SA,P,C,E  F, ,   ,CF, ,ES,SA,P,I,      ,0502,0077,2300,0053,H,04600,04600,     , ,   ,-300,   ,ESQ,SA,D, ,B,0,D,S;
APPCH:030,I,I23-Z, ,RW23,SA,P,G,G  M, ,   ,CF, ,ES,SA,P,I,      ,0501,0015,2300,0062, ,02612,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I23-Z, ,RW23,SA,P,G,G M , ,   ,FD, ,ESQ,SA,D, ,      ,2302,0012,2300,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I23-Z, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,I,I23-Z, ,ESQ,SA,D, ,VE  , ,   ,FM, ,ESQ,SA,D, ,      ,0000,0000,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R23-Y,ANSOT,ANSOT,SA,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23-Y,ANSOT,TEPUB,SA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23-Y,GEBUS,GEBUS,SA,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23-Y,GEBUS,TEPUB,SA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,R,R23-Y, ,TEPUB,SA,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:020,R,R23-Y, ,GIMBI,SA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2300,0050,+,05200,     ,     , ,   ,    ,   ,SAVE,SA,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R23-Y, ,VE070,SA,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2300,0060, ,03270,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R23-Y, ,NIRKA,SA,P,C,EYM , ,010,CF, ,BAR,SA,D, ,      ,1703,1184,1650,0140,+,07200,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R23-Y, ,NIRKA,SA,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3450,0040,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23-Z,ANSOT,ANSOT,SA,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23-Z,ANSOT,TEPUB,SA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23-Z,GEBUS,GEBUS,SA,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23-Z,GEBUS,TEPUB,SA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,R,R23-Z, ,TEPUB,SA,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:020,R,R23-Z, ,GIMBI,SA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2300,0050,+,05200,     ,     , ,   ,    ,   ,SAVE,SA,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R23-Z, ,RW23,SA,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2300,0081, ,02612,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R23-Z, ,NIRKA,SA,P,C,EYM , ,010,CF, ,BAR,SA,D, ,      ,1703,1184,1650,0131,+,07200,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R23-Z, ,NIRKA,SA,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3450,0040,+,08300,     ,     ,-,220,    ,   , , , , , ,B,J,S;
RWY:RW05 ,     ,      ,02622, ,    , ,   ;S42543475,W071085217,0000;
RWY:RW08 ,     ,      ,02625, ,    , ,   ;S42544267,W071090122,0000;
RWY:RW23 ,     ,      ,02563, ,ES  ,1,   ;S42535264,W071072358,0000;
RWY:RW26 ,     ,      ,02595, ,    , ,   ;S42544297,W071080661,0000;
