SID:020,4,EEVAA1,RW35R,BAALK,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,EEVAA1,RW35R,SIXMI,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,EEVAA1,RW35R,KOBEZ,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,4,EEVAA1,RW35R,EEVAA,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EEVAA1,SHIPR,EEVAA,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,6,EEVAA1,SHIPR,CHALI,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EEVAA1,SHIPR,SHIPR,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GTGON1,RW17L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1700,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,GTGON1,RW17L,DROPA,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,GTGON1,RW17L,DUNNZ,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GTGON1,RW17L,ONMEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GTGON1,RW17L,GNZOH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GTGON1,RW17L,GTGON,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GTGON1,RW17R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1700,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,GTGON1,RW17R,WININ,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2161,1552,1850,0048,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,GTGON1,RW17R,REECE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GTGON1,RW17R,ONMEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GTGON1,RW17R,GNZOH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GTGON1,RW17R,GTGON,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GTGON1,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,GTGON1,RW29,GADSN,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2190,1512,2720,0029, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GTGON1,RW29,LUUKE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GTGON1,RW29,GTGON,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GTGON1,RW35L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,GTGON1,RW35L,RRROE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2201,1456,3350,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GTGON1,RW35L,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GTGON1,RW35L,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GTGON1,RW35L,GTGON,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GTGON1,RW35R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3500,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,GTGON1,RW35R,BAALK,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GTGON1,RW35R,SLATY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,GTGON1,RW35R,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GTGON1,RW35R,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GTGON1,RW35R,GTGON,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GTGON1,TERGE,GTGON,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,6,GTGON1,TERGE,APALO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GTGON1,TERGE,TERGE,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HIDEY1,RW17L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1700,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,HIDEY1,RW17L,DROPA,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,HIDEY1,RW17L,LURVL,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HIDEY1,RW17L,MERJS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HIDEY1,RW17L,HIDEY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HIDEY1,RW17R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1700,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,HIDEY1,RW17R,EAZIE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2158,1567,1850,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HIDEY1,RW17R,WWODY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HIDEY1,RW17R,MERJS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HIDEY1,RW17R,HIDEY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HIDEY1,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,HIDEY1,RW29,GADSN,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2190,1512,2720,0029, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HIDEY1,RW29,LUUKE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HIDEY1,RW29,MSTRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HIDEY1,RW29,STEFD,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,HIDEY1,RW29,HIDEY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HIDEY1,RW35L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,HIDEY1,RW35L,RRROE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2201,1456,3350,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HIDEY1,RW35L,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HIDEY1,RW35L,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,HIDEY1,RW35L,MSTRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,HIDEY1,RW35L,HIDEY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HIDEY1,RW35R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3500,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,HIDEY1,RW35R,BAALK,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HIDEY1,RW35R,SIXMI,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HIDEY1,RW35R,KOBEZ,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,4,HIDEY1,RW35R,JADDR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,HIDEY1,RW35R,MERJS,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,HIDEY1,RW35R,HIDEY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HIDEY1,RAMRD,HIDEY,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,6,HIDEY1,RAMRD,RAMRD,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LLIZY1,RW17L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1700,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LLIZY1,RW17L,DROPA,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,LLIZY1,RW17L,DUNNZ,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LLIZY1,RW17L,ONMEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LLIZY1,RW17L,MSTRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LLIZY1,RW17L,LLIZY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LLIZY1,RW17R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1700,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LLIZY1,RW17R,WININ,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2161,1552,1850,0048,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,LLIZY1,RW17R,REECE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LLIZY1,RW17R,ONMEE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LLIZY1,RW17R,MSTRA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LLIZY1,RW17R,LLIZY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LLIZY1,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LLIZY1,RW29,GADSN,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2190,1512,2720,0029, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LLIZY1,RW29,LUUKE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LLIZY1,RW29,LLIZY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LLIZY1,RW35L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LLIZY1,RW35L,RRROE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2201,1456,3350,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LLIZY1,RW35L,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LLIZY1,RW35L,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LLIZY1,RW35L,LLIZY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LLIZY1,RW35R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3500,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LLIZY1,RW35R,BAALK,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LLIZY1,RW35R,SLATY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,LLIZY1,RW35R,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LLIZY1,RW35R,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LLIZY1,RW35R,LLIZY,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LLIZY1,DAAVE,LLIZY,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,6,LLIZY1,DAAVE,GUMMI,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,LLIZY1,DAAVE,DAAVE,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LOKRD1,RW17L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1700,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LOKRD1,RW17L,DROPA,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,LOKRD1,RW17L,LURVL,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LOKRD1,RW17L,LOKRD,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LOKRD1,RW17R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1700,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LOKRD1,RW17R,EAZIE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2158,1567,1860,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LOKRD1,RW17R,WWODY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LOKRD1,RW17R,LOKRD,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LOKRD1,RW29, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LOKRD1,RW29,GADSN,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2190,1512,2710,0029, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LOKRD1,RW29,LUUKE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LOKRD1,RW29,PEANT,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LOKRD1,RW29,MDJAE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LOKRD1,RW29,HLLYY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,LOKRD1,RW29,LOKRD,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LOKRD1,RW35L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LOKRD1,RW35L,RRROE,K5,P,C,E   , ,   ,CF, ,ROD,K5,D, ,      ,2201,1456,3350,0057, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LOKRD1,RW35L,BUHBA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LOKRD1,RW35L,ERLWN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LOKRD1,RW35L,PEANT,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LOKRD1,RW35L,MDJAE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,LOKRD1,RW35L,HLLYY,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,LOKRD1,RW35L,LOKRD,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LOKRD1,RW35R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3500,    ,+,01020,     ,18000, ,   ,    ,   ,KSDF,K5,P,A, , , , ;
SID:020,4,LOKRD1,RW35R,BAALK,K5,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LOKRD1,RW35R,SIXMI,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,LOKRD1,RW35R,KOBEZ,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,4,LOKRD1,RW35R,NNALA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,LOKRD1,RW35R,LOKRD,K5,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
