SID:010,5,ASOS3A,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2130,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,A, , , ;
SID:020,5,ASOS3A,RW21,ASOSI,SE,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASOS3B,RW03, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0330,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,A, , , ;
SID:020,5,ASOS3B,RW03,ASOSI,SE,E,A,EEC ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASOSI3,RW03,GYV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,GYV,SE,D, ,B, , , ;
SID:020,2,ASOSI3,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASOSI3,RW03, , , , ,    ,L,   ,VR,Y,GYV,SE,D, ,      ,3300,    ,2390,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASOSI3,RW03,D269G,SE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASOSI3,RW03,ASOSI,SE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIVA2B,RW03, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0330,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,A, , , ;
SID:020,5,BIVA2B,RW03,BIVAN,SE,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIVA3A,RW03,GYV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,GYV,SE,D, ,B, , , ;
SID:020,2,BIVA3A,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIVA3A,RW03,BIVAN,SE,E,A,EEC , ,   ,CF, ,GYV,SE,D, ,      ,0371,0399,0370,0400,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIVAN1,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2130,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,B, , , ;
SID:020,5,BIVAN1,RW21,SIDEV,SE,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIVAN1,RW21,BIVAN,SE,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIVAN1,RW21,GU201,SE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BIVAN1,RW21,AKPOT,SE,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAKA3A,RW03,GYV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,GYV,SE,D, ,B, , , ;
SID:020,2,DAKA3A,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAKA3A,RW03,D023E,SE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAKA3A,RW03,DAKAB,SE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALU2A,RW03, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0330,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,A, , , ;
SID:020,5,DALU2A,RW03,DALUD,SE,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DALUD3,RW03,GYV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,GYV,SE,D, ,B, , , ;
SID:020,2,DALUD3,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0330,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DALUD3,RW03,D004E,SE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DALUD3,RW03,DALUD,SE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVRE2A,RW21, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2130,    ,+,02000,     ,03000, ,   ,    ,   ,SEGU,SE,P,A,A, , , ;
SID:020,5,EVRE2A,RW21,EVRED,SE,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EVRED5,RW21, , , , ,    , ,   ,CD, ,GYV,SE,D, ,      ,    ,    ,2130,0050,+,00600,     ,03000, ,   ,    ,   ,GYV,SE,D, ,B, , , ;
SID:020,2,EVRED5,RW21,D176L,SE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
