SID:010,1,PTRSG2,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,00520,     ,18000, ,   ,    ,   ,LVD,PA,D, ,B, , , ;
SID:020,1,PTRSG2,RW05, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PTRSG2,RW05,JERDU,PA,P,C,E   , ,   ,CF, ,LVD,PA,D, ,      ,3496,0422,3440,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,PTRSG2,RW05,ZARUT,PA,E,A,EE  ,L,   ,AF, ,LVD,PA,D, ,      ,3064,0422,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PTRSG2,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00520,     ,18000, ,   ,    ,   ,LVD,PA,D, ,B, , , ;
SID:020,1,PTRSG2,RW23, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,LDAD,JERDU,JERDU,PA,P,C,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   , , , , , ,0,D,C;
APPCH:020,A,LDAD,JERDU,SANDI,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:030,A,LDAD,JERDU,ZABLO,PA,P,C,EE  , ,   ,CF, ,IPSG,PA,P,I,      ,3440,0140,1640,0027,+,05200,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:010,A,LDAD,UNEKY,UNEKY,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,C;
APPCH:020,A,LDAD,UNEKY,JERDU,PA,P,C,E  B,R,   ,AF, ,LVD,PA,D, ,      ,3496,0422,3350,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:030,A,LDAD,UNEKY,SANDI,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:040,A,LDAD,UNEKY,ZABLO,PA,P,C,EE  , ,   ,CF, ,IPSG,PA,P,I,      ,3440,0140,1640,0027,+,05200,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:010,A,LDAD,ZARUT,ZARUT,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,C;
APPCH:020,A,LDAD,ZARUT,UNEKY,PA,E,A,E   ,R,   ,AF, ,LVD,PA,D, ,      ,3350,0422,3060,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:030,A,LDAD,ZARUT,JERDU,PA,P,C,E  B,R,   ,AF, ,LVD,PA,D, ,      ,3496,0422,3350,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:040,A,LDAD,ZARUT,SANDI,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:050,A,LDAD,ZARUT,ZABLO,PA,P,C,EE  , ,   ,CF, ,IPSG,PA,P,I,      ,3440,0140,1640,0027,+,05200,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:010,X,LDAD, ,ZABLO,PA,P,C,E  I, ,   ,IF, ,IPSG,PA,P,I,      ,3440,0140,    ,    ,+,05200,     ,18000, ,   ,    ,   , , , , , ,0,D,C;
APPCH:020,X,LDAD, ,TUCOD,PA,P,C,E  F, ,   ,CF, ,IPSG,PA,P,I,      ,3440,0102,1640,0038,+,04100,     ,     , ,   ,    ,   ,LVD,PA,D, ,A,0,D,C;
