SID:030,2,DEKB1D,RW08,ARK,OI,D,B,E   ,L,   ,CF,Y,ARK,OI,D, ,      ,2344,0003,2360,0070,+,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DEKB1D,RW08, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DEKB1D,RW08,DEKBA,OI,E,A,EEC , ,   ,CF, ,ARK,OI,D, ,      ,0432,0197,0430,0150,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DEKB1N,ALL,DEKBA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,ARK,OI,D, , , , , ;
STAR:020,2,DEKB1N,ALL,ARK,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DEKB1P,RW26,DEKBA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,ARK,OI,D, , , , , ;
STAR:020,2,DEKB1P,RW26,D070P,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DEKB1Q,ALL,DEKBA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,ARK,OI,D, , , , , ;
STAR:020,2,DEKB1Q,ALL,D340N,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DEKB1T,ALL,DEKBA,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,ARK,OI,D,B, , , , ;
STAR:020,2,DEKB1T,ALL,ARK,OI,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,CNDB,ARK,ARK,OI,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,14000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CNDB,ARK,FN233,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CNDB,ARK,FN233,OI,P,C,EY  , ,   ,FC, ,ARK,OI,D, ,      ,0530,0085,0980,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,CNDB,ARK,FN233,OI,P,C,EE  ,L,   ,CF,Y,ARK,OI,D, ,      ,0530,0085,2330,0050,+,07700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,N,CNDB, ,FN233,OI,P,C,E  F, ,   ,IF, ,ARK,OI,D,B,      ,    ,    ,    ,    ,+,07700,     ,14000, ,   ,    ,   ,ARK,OI,D,B, ,0, ,C;
APPCH:030,N,CNDB, ,ARK,OI,D,B,E  M, ,   ,CF, ,ARK,OI,D,B,      ,    ,    ,2330,0088, ,06960,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,CNDB, ,ARK,OI,D,B,E M ,R,   ,FA, ,ARK,OI,D, ,      ,2336,0003,3300,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,CNDB, ,ARK,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,11500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,N,CNDB, ,ARK,OI,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,0650,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,0, ,C;
APPCH:010,A,D26,D070P,D070P,OI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10500,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D26,D070P,CD26,OI,P,C,EE B, ,   ,CF, ,ARK,OI,D, ,      ,0700,0110,2500,0050,+,08300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D26, ,CD26,OI,P,C,E  I, ,   ,IF, ,ARK,OI,D, ,      ,0700,0110,    ,    ,+,08300,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D26, ,FD26,OI,P,C,E  F, ,   ,CF, ,ARK,OI,D, ,      ,0700,0060,2500,0050,+,07200,     ,     , ,   ,    ,   ,ARK,OI,D, , ,0, ,S;
APPCH:030,D,D26, ,MD26,OI,P,C,E  M, ,   ,CF, ,ARK,OI,D, ,      ,0700,0010,2500,0050, ,05600,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D26, ,ARK,OI,D, ,V M , ,   ,CF, ,ARK,OI,D, ,      ,0000,0000,2500,0010,+,05860,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D26, ,ARK,OI,D, ,V   , ,   ,FA, ,ARK,OI,D, ,      ,0000,0000,2900,    ,+,06800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D26, ,D070P,OI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D26, ,D070P,OI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2500,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,0, ,S;
RWY:RW08 ,+0050,      ,05447, ,    , ,   ;N34080606,E049493947,0000;
RWY:RW26 ,-0050,      ,05453, ,    , ,   ;N34082851,E049520131,0000;
