APPCH:010,A,R10,DUKVO,DUKVO,FA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04400,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,DUKVO,CF1T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,GENUB,GENUB,FA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,GENUB,CF1T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,XABIS,XABIS,FA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,XABIS,CF1T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R10, ,CF1T1,FA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R10, ,CF1F1,FA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1100,0040,+,01200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,R,R10, ,RW10,FA,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1100,0030, ,00184,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R10, ,RW10,FA,P,G,G M , ,010,FA, ,PEV,FA,D, ,      ,2810,0404,1100,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R10, ,XABIS,FA,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R10, ,XABIS,FA,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0200,T010,+,03700,     ,     ,-,170,    ,   , , , , , ,B,J,S;
APPCH:010,A,R28,AXALU,AXALU,FA,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R28,AXALU,CF2T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R28,XAMTA,XAMTA,FA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R28,XAMTA,CF2T1,FA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R28, ,CF2T1,FA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,09500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R28, ,CF2F1,FA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2900,0040,+,01100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,R,R28, ,RW28,FA,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2900,0030, ,00163,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R28, ,RW28,FA,P,G,G M , ,010,FA, ,PEV,FA,D, ,      ,2809,0398,2900,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R28, ,XAMTA,FA,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R28, ,XAMTA,FA,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0200,T010,+,03400,     ,     ,-,170,    ,   , , , , , ,B,J,S;
RWY:RW10 ,     ,      ,00134, ,    , ,   ;S34111427,E024494755,0000;
RWY:RW28 ,     ,      ,00113, ,    , ,   ;S34110888,E024503018,0000;
