SID:010,2,KOSKA1,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,00510,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KOSKA1,RW02,KZT01,RJ,P,C,E   , ,   ,CF, ,KZT,RJ,D, ,      ,0347,0011,0220,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOSKA1,RW02,D035H,RJ,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KOSKA1,RW02,KZT,RJ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KOSKA1,RW02,KOSKA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TSUGA2,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,00510,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,TSUGA2,RW02,KZT01,RJ,P,C,E   , ,   ,CF, ,KZT,RJ,D, ,      ,0347,0011,0220,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,TSUGA2,RW02,D035H,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TSUGA2,RW02, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,TSUGA2,RW02,TSUGA,RJ,E,A,EE  , ,   ,CF, ,KZT,RJ,D, ,      ,0529,0178,0530,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,TSUGA2,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2020,    ,+,00510,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:030,1,TSUGA2,RW20,D188G,RJ,P,C,EY  , ,   ,CF, ,KZT,RJ,D, ,      ,1880,0074,1880,0070,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,TSUGA2,RW20,KZT,RJ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,TSUGA2,RW20,TSUGA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,0177, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TET,ALL,TET,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,TET,ALL,AMAHA,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,T,T02, ,AMAHA,RJ,P,C,E  I, ,   ,IF, ,KZT,RJ,D, ,      ,1880,0110,    ,    , ,02500,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:015,T,T02, ,80TAC,RJ,P,C,E S , ,   ,CF, ,KZT,RJ,D, ,      ,1880,0080,0080,0030,+,01820,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T02, ,EGAWA,RJ,P,C,E  F, ,   ,CF, ,KZT,RJ,D, ,      ,1880,0060,0080,0020,+,01400,     ,     , ,   ,-300,   ,KZT,RJ,D, , ,0,D,S;
APPCH:025,T,T02, ,25TAC,RJ,P,C,E S , ,   ,CF, ,KZT,RJ,D, ,      ,1880,0025,0080,0035,+,00680,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T02, ,MA02,RJ,P,C,E  M, ,   ,CF, ,KZT,RJ,D, ,      ,1880,0010,0080,0015, ,00250,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T02, , , , , ,  M ,R,   ,VI,Y, , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T02, ,KRURI,RJ,P,C,E   , ,   ,CF, ,KZT,RJ,D, ,      ,1200,0100,1200,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T02, ,KRURI,RJ,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3000,0040,+,02500,     ,     ,-,200,    ,   , , , , , ,0,D,S;
RWY:RW02 ,     ,      ,00008, ,    , ,   ;N35232515,E139542663,0000;
RWY:RW20 ,     ,      ,00010, ,    , ,   ;N35242256,E139544586,0000;
