SID:005,5,DEKA3A,RW23,GC630,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,07000, ,   ,    ,   ,LSGC,LS,P,A, , , , ;
SID:010,5,DEKA3A,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DEKA3A,RW23,PALLU,LS,E,A,E  H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,150,    ,   , , , , , , , , ;
SID:045,5,DEKA3A,RW23,BOMEC,LS,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DEKA3A,RW23,DEKAM,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DEKA3M,RW05,GC610,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,07000, ,   ,    ,   ,LSGC,LS,P,A, , , , ;
SID:015,5,DEKA3M,RW05,GC611,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DEKA3M,RW05,BOMEC,LS,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DEKA3M,RW05,DEKAM,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,FRIB1B,RW23,GC630,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,07000, ,   ,    ,   ,LSGC,LS,P,A, , , , ;
SID:010,5,FRIB1B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2260,    ,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,FRIB1B,RW23,PALLU,LS,E,A,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,150,    ,   , , , , , , , , ;
SID:050,5,FRIB1B,RW23,PALLU,LS,E,A,E  H,R,   ,HA, , , , , ,      ,    ,    ,0520,T010,+,FL110,     ,     ,-,150,    ,   , , , , , , , , ;
SID:060,5,FRIB1B,RW23,FRIBU,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
