SID:010,5,BAMG2A,RW08,TP269,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,0671,0170,0760,0088,+,03300,     ,13000,-,200,    ,   , , , , , , , , ;
SID:020,5,BAMG2A,RW08,TT259,UZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,BAMG2A,RW08,TT118,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,BAMG2A,RW08,DAKZO,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMG2A,RW08,TT237,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAMG2A,RW08,TT225,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BAMG2A,RW08,TT243,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BAMG2A,RW08,TT221,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BAMG2A,RW08,TT246,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BAMG2A,RW08,BAMGU,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAMG2C,RW26,TP306,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,2866,0050,2560,0100,+,03500,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BAMG2C,RW26,ANWAT,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
