SID:020,5,BARP1W,RW06R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0580,    ,+,00950,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1W,RW06R,FJ053,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0932,0056,0880,0052,+,02100,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,BARP1W,RW06R,FJ061,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARP1W,RW06R,PEPAK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1W,RW06R,FJ062,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1W,RW06R,OBIXI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1W,RW06R,FJ068,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1W,RW06R,VAZZO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1W,RW06R,ABNIN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,BARP1W,RW06R,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,BARP1W,RW06R,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:130,5,BARP1W,RW06R,APSID,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:140,5,BARP1W,RW06R,BARPE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARP1X,RW24L,DE24L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,BARP1X,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2380,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1X,RW24L,FJ015,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2101,0108,2080,0089,+,03000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,BARP1X,RW24L,FJ018,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARP1X,RW24L,FJ019,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1X,RW24L,TETPU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1X,RW24L,INPIK,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1X,RW24L,ADMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1X,RW24L,GUEME,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1X,RW24L,ORIAC,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,BARP1X,RW24L,BARPE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARP1Z,RW24L,DE24L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,BARP1Z,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2380,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1Z,RW24L,FJ015,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2101,0108,2080,0089,+,03000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,BARP1Z,RW24L,FJ027,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARP1Z,RW24L,FJ028,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1Z,RW24L,FJ021,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1Z,RW24L,FJ022,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1Z,RW24L,FJ023,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1Z,RW24L,FJ024,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1Z,RW24L,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,BARP1Z,RW24L,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,BARP1Z,RW24L,APSID,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:130,5,BARP1Z,RW24L,BARPE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BIG1J,RW06L,D058G,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0580,0070,0580,0070,+,02500,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,BIG1J,RW06L,D186G,LT,P,C,E   ,R,   ,AF, ,SBH,LT,D, ,      ,1865,0070,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,BIG1J,RW06L,YAA,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIG1J,RW06L,YOBOR,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BIG1J,RW06L,DENIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BIG1J,RW06L,BIG,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BIG1P,RW24R,D238H,LT,P,C,EY  , ,   ,CF, ,SBH,LT,D, ,      ,2380,0080,2380,0080,+,02300,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:030,2,BIG1P,RW24R,YOBOR,LT,E,A,E   , ,   ,CF, ,SBH,LT,D, ,      ,2339,0272,2340,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIG1P,RW24R,DENIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BIG1P,RW24R,BIG,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIG1Y,RW06R,D059G,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,0590,0070,0590,0080,+,02600,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,BIG1Y,RW06R,D188G,LT,P,C,E   ,R,   ,AF, ,SGN,LT,D, ,      ,1877,0070,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIG1Y,RW06R,YAA,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIG1Y,RW06R,YOBOR,LT,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BIG1Y,RW06R,DENIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BIG1Y,RW06R,BIG,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIG1Z,RW24L,SGN08,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,2380,0080,2380,0060,+,02300,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,BIG1Z,RW24L,YOBOR,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIG1Z,RW24L,DENIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIG1Z,RW24L,BIG,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BKZ1Y,RW06R,D059G,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,0590,0070,0590,0080,+,02600,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,BKZ1Y,RW06R,SG07B,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3201,0070,0590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BKZ1Y,RW06R,BKZ,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BKZ1Z,RW24L,SGN08,LT,P,C,E   , ,   ,CF, ,SGN,LT,D, ,      ,2380,0080,2380,0060,+,02300,     ,12000, ,   ,    ,   ,SGN,LT,D, , , , , ;
SID:020,2,BKZ1Z,RW24L,D320H,LT,P,C,E   ,L,   ,AF, ,SGN,LT,D, ,      ,3201,0080,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BKZ1Z,RW24L,BKZ,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BKZ4N,RW06L,D058G,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0580,0070,0580,0080,+,02500,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,2,BKZ4N,RW06L,D321G,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3208,0070,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BKZ4N,RW06L,BKZ,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BKZ4P,RW24R,D238H,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2380,0080,2380,0070,+,02300,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,2,BKZ4P,RW24R,D321H,LT,P,C,E   ,L,   ,AF, ,SBH,LT,D, ,      ,3208,0080,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BKZ4P,RW24R,BKZ,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAW1J,RW06L,DE06L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,EKAW1J,RW06L,FJ050,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0582,0046,0580,0050,+,01800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,EKAW1J,RW06L,FJ051,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAW1J,RW06L,AZBAN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKAW1J,RW06L,YUZVE,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAW1J,RW06L,BETIZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKAW1J,RW06L,OZZAW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,EKAW1J,RW06L,SAFHU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,EKAW1J,RW06L,EKAWE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAW1K,RW24R,DE24R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,EKAW1K,RW24R,FJ010,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2385,0095,2380,0074,B,04000,02550,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,EKAW1K,RW24R,FJ030,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAW1K,RW24R,FJ040,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06640,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKAW1K,RW24R,FJ041,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAW1K,RW24R,NUDMU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKAW1K,RW24R,INDUG,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,EKAW1K,RW24R,EVKEB,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,EKAW1K,RW24R,UPMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,EKAW1K,RW24R,OZZAW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,EKAW1K,RW24R,SAFHU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,EKAW1K,RW24R,EKAWE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAW1L,RW06L,DE06L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:015,5,EKAW1L,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0580,    ,+,00950,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,EKAW1L,RW06L,FJ050,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,0582,0046,0580,0040,+,01800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,EKAW1L,RW06L,FJ051,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAW1L,RW06L,AZBAN,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKAW1L,RW06L,BEBIS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAW1L,RW06L,UPMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKAW1L,RW06L,OZZAW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,EKAW1L,RW06L,SAFHU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,EKAW1L,RW06L,EKAWE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAW1M,RW24R,DE24R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
SID:020,5,EKAW1M,RW24R,FJ010,LT,P,C,E   , ,   ,CF, ,SBH,LT,D, ,      ,2385,0095,2380,0074,B,04000,02550,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,EKAW1M,RW24R,FJ030,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAW1M,RW24R,FJ040,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06640,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKAW1M,RW24R,FJ041,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAW1M,RW24R,NUDMU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKAW1M,RW24R,INDUG,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,EKAW1M,RW24R,ABMOZ,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,EKAW1M,RW24R,UPMIV,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,EKAW1M,RW24R,OZZAW,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,EKAW1M,RW24R,SAFHU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:120,5,EKAW1M,RW24R,EKAWE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAW1W,RW06R,DE06R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,SBH,LT,D, , , , , ;
