SID:010,1,LGD1,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1210,    ,+,03120,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LGD1,RW12,LGD,K1,D,B,E   ,L,   ,CF,Y,PDT,K1,D, ,      ,1031,0464,3120,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,LGD1,RW12,LGD,K1,D,B,E   , ,   ,FA, ,PDT,K1,D, ,      ,1031,0464,3420,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LGD1,RW12, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,LGD1,RW12,LGD,K1,D,B,EE  , ,   ,CF, ,PDT,K1,D, ,      ,1031,0464,1920,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LGD1,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,03120,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,1,LGD1,RW17, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,LGD1,RW17,LGD,K1,D,B,E   , ,   ,CF, ,PDT,K1,D, ,      ,1031,0464,3120,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,LGD1,RW17,LGD,K1,D,B,E   , ,   ,FA, ,PDT,K1,D, ,      ,1031,0464,3420,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LGD1,RW17, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,LGD1,RW17,LGD,K1,D,B,EE  , ,   ,CF, ,PDT,K1,D, ,      ,1031,0464,1920,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LGD1,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,03120,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LGD1,RW30, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,LGD1,RW30,LGD,K1,D,B,E   , ,   ,FA, ,PDT,K1,D, ,      ,1031,0464,3420,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LGD1,RW30, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,LGD1,RW30,LGD,K1,D,B,EE  , ,   ,CF, ,PDT,K1,D, ,      ,1031,0464,1920,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,LGD1,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,03120,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,LGD1,RW35, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,LGD1,RW35,LGD,K1,D,B,E   , ,   ,FA, ,PDT,K1,D, ,      ,1031,0464,3420,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,LGD1,RW35, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,LGD1,RW35,LGD,K1,D,B,EE  , ,   ,CF, ,PDT,K1,D, ,      ,1031,0464,1920,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,NDBB,ALW,ALW,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,NDBB,ALW,LGD,K1,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,08300,     , ,   ,    ,   , , , , , ,0, ,C;
