SID:010,2,AVTUX1,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1880,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,AVTUX1,RW19,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,1880,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AVTUX1,RW19,D178O,MM,P,C,E   , ,   ,CF, ,VER,MM,D, ,      ,1772,0150,1590,0054, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AVTUX1,RW19,AVTUX,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AXEL1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,AXEL1A,RW01,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,0080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AXEL1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AXEL1A,RW01,D092J,MM,P,C,E   ,R,   ,AF, ,VER,MM,D, ,      ,0920,0100,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AXEL1A,RW01,AXELI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AXEL1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1880,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,AXEL1B,RW19,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,1880,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AXEL1B,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AXEL1B,RW19,D092J,MM,P,C,E   ,L,   ,AF, ,VER,MM,D, ,      ,0920,0100,1880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AXEL1B,RW19,AXELI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AXORO2,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,AXORO2,RW01,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,0080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AXORO2,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AXORO2,RW01,D330J,MM,P,C,E   ,L,   ,AF, ,VER,MM,D, ,      ,3294,0100,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AXORO2,RW01,AXORO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOLTA1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,BOLTA1,RW01,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,0080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOLTA1,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOLTA1,RW01,D069J,MM,P,C,E   ,R,   ,AF, ,VER,MM,D, ,      ,0687,0100,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOLTA1,RW01,BOLTA,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUPL1C,RW01,VR602,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,0079,0054,0070,0050, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,DUPL1C,RW01,AXELI,MM,E,A,E C ,R,   ,CF, ,VER,MM,D, ,      ,0920,0251,1120,0230,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUPL1C,RW01,VR606,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUPL1C,RW01,VR605,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUPL1C,RW01,DUPLO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUPL1D,RW19,VR512,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,1867,0079,1870,0070, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,DUPL1D,RW19,IPTAK,MM,E,A,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUPL1D,RW19,VR506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUPL1D,RW19,DUPLO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DURI1C,RW19,VR512,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,1867,0079,1870,0070, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,DURI1C,RW19,VR509,MM,P,C,E   ,R,   ,CF,Y,VER,MM,D, ,      ,3118,0115,3500,0160,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DURI1C,RW19,VR510,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DURI1C,RW19,VR511,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DURI1C,RW19,DURIB,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELIK1C,RW01,VR602,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,0079,0054,0070,0050, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,ELIK1C,RW01,VR601,MM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELIK1C,RW01,URSOT,MM,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELIK1C,RW01,VR513,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELIK1C,RW01,ELIKU,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELIK1D,RW19,VR512,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,1867,0079,1870,0070, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,ELIK1D,RW19,URSOT,MM,E,A,E C ,R,   ,CF, ,VER,MM,D, ,      ,2669,0251,2920,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELIK1D,RW19,VR507,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELIK1D,RW19,VR513,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELIK1D,RW19,ELIKU,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELOG1C,RW01,VR602,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,0079,0054,0070,0050, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,ELOG1C,RW01,AXELI,MM,E,A,E C ,R,   ,CF, ,VER,MM,D, ,      ,0920,0251,1120,0230,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELOG1C,RW01,VR606,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELOG1C,RW01,VR604,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELOG1C,RW01,ELOGO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELOG1D,RW19,VR512,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,1867,0079,1870,0070, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,ELOG1D,RW19,IPTAK,MM,E,A,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELOG1D,RW19,VR514,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELOG1D,RW19,VR505,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELOG1D,RW19,ELOGO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETNAS1,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,00490,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,2,ETNAS1,RW01,VER,MM,D, ,V   , ,   ,FD, ,VER,MM,D, ,      ,0000,0000,0080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ETNAS1,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ETNAS1,RW01,D078J,MM,P,C,E   ,R,   ,AF, ,VER,MM,D, ,      ,0778,0100,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ETNAS1,RW01,ETNAS,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTA1C,RW01,VR602,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,0079,0054,0070,0050, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,GOTA1C,RW01,VR407,MM,P,C,E   , ,   ,CF, ,VER,MM,D, ,      ,0634,0384,0730,0350, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOTA1C,RW01,VR603,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOTA1C,RW01,GOTAS,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTA1D,RW19,VR512,MM,P,C,EY  , ,   ,CF, ,VER,MM,D, ,      ,1867,0079,1870,0070, ,     ,     ,18500, ,   ,    ,   ,VER,MM,D, , , , , ;
SID:020,5,GOTA1D,RW19,VR501,MM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOTA1D,RW19,AXELI,MM,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOTA1D,RW19,VR502,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GOTA1D,RW19,VR504,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
