SID:010,5,KIDU1Y,RW08, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0780,    ,+,07900,     ,10000, ,   ,    ,   ,ELD,HK,D, , , , , ;
SID:020,5,KIDU1Y,RW08,KIDUM,HK,E,A,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIDU1Z,RW26, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2580,    ,+,08000,     ,10000, ,   ,    ,   ,ELD,HK,D, , , , , ;
SID:020,5,KIDU1Z,RW26,KIDUM,HK,E,A,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BEND1C,RW26,BENDU,HK,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,2,BEND1C,RW26,GEVAX,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DUPS1A,RW08,DUPSO,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,DUPS1A,RW08,TIBAB,HK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DUPS1B,RW26,DUPSO,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,DUPS1B,RW26,UVANA,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GERI2A,RW08,GERIX,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,GERI2A,RW08,TIBAB,HK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GERI2B,RW26,GERIX,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,GERI2B,RW26,UVANA,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GONG1C,RW26,GONGU,HK,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:015,2,GONG1C,RW26,D331O,HK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,GONG1C,RW26,EPTOD,HK,P,C,EE  ,R,   ,AF, ,ELD,HK,D, ,      ,0610,0150,3310,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GONG2A,RW08,GONGU,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,GONG2A,RW08,TIMAK,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GONG2B,RW26,GONGU,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,GONG2B,RW26,TILEV,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KIDU1C,RW26,KIDUM,HK,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,2,KIDU1C,RW26,D148O,HK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KIDU1C,RW26,GEVAX,HK,P,C,EE  ,L,   ,AF, ,ELD,HK,D, ,      ,1211,0150,1480,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KIME1C,RW26,KIMET,HK,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,2,KIME1C,RW26,D022O,HK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KIME1C,RW26,EPTOD,HK,P,C,EE  ,R,   ,AF, ,ELD,HK,D, ,      ,0610,0150,0220,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KIME2B,RW26,KIMET,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,KIME2B,RW26,TILEV,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KIME2Z,RW08,KIMET,HK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   ,ELD,HK,D, , , , , ;
STAR:020,5,KIME2Z,RW08,TIMAK,HK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D08,ELD1,ELD,HK,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08,ELD1,ELD,HK,D, ,V   , ,   ,FD, ,ELD,HK,D, ,      ,0000,0000,2690,0123,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08,ELD1,CD08,HK,P,C,EE B,L,   ,CF,Y,ELD,HK,D, ,      ,2490,0123,0690,0010,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08,ELD2,ELD,HK,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08,ELD2,ELD,HK,D, ,V   , ,   ,FD, ,ELD,HK,D, ,      ,0000,0000,2570,0123,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08,ELD2,CD08,HK,P,C,EE B,L,   ,CF,Y,ELD,HK,D, ,      ,2490,0123,0690,0010,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
