SID:020,4,CBL1,RW08,ATOGO,SV,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,GNA,SV,D, ,B, , , ;
SID:030,4,CBL1,RW08,CBL,SV,D, ,VEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CBL1,RW26,ESDUL,SV,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,GNA,SV,D, ,B, , , ;
SID:020,4,CBL1,RW26,CBL,SV,D, ,VEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,EPAN1A,RW08,ATOGO,SV,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,GNA,SV,D, ,B, , , ;
SID:030,4,EPAN1A,RW08,EPANA,SV,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,EPAN1A,RW26,ESDUL,SV,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,GNA,SV,D, ,B, , , ;
SID:020,4,EPAN1A,RW26,EPANA,SV,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EPAN1A,CMA,EPANA,SV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,05000, ,   ,    ,   ,GNA,SV,D, ,B, , , ;
SID:020,6,EPAN1A,CMA,CMA,SV,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPANA1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00880,     ,05000, ,   ,    ,   ,GNA,SV,D, ,A, , , ;
SID:020,2,EPANA1,RW08,GNA,SV,D, ,V   , ,   ,FD, ,GNA,SV,D, ,      ,0000,0000,0660,0060,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EPANA1,RW08, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPANA1,RW08,EPANA,SV,E,A,E C , ,   ,CF, ,GNA,SV,D, ,      ,1966,0295,1970,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EPANA1,RW08,RAVIE,SV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GNA1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00880,     ,05000, ,   ,    ,   ,GNA,SV,D, ,A, , , ;
