SID:010,5,ROPO2W,RW10,DER10,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVC,SK,D, , , , , ;
SID:020,5,ROPO2W,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1040,    ,+,01700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROPO2W,RW10,AP901,SK,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROPO2W,RW10,ROPOR,SK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROPO2Y,RW28,DER28,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVC,SK,D, , , , , ;
SID:020,5,ROPO2Y,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2840,    ,+,01700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROPO2Y,RW28,AP901,SK,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROPO2Y,RW28,ROPOR,SK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROPO2Z,RW28,DER28,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVC,SK,D, , , , , ;
SID:020,5,ROPO2Z,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2840,    ,+,01700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROPO2Z,RW28,AP901,SK,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,5,ROPO2Z,RW28,ROPOR,SK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UBRI2W,RW10,DER10,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVC,SK,D, , , , , ;
SID:020,5,UBRI2W,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1040,    ,+,01700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UBRI2W,RW10,UBRID,SK,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VVC1K,RW28,DER28,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVC,SK,D, , , , , ;
SID:020,2,VVC1K,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2840,    ,+,01700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VVC1K,RW28,VVC,SK,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
