SID:040,2,MKIL1F,RW33B,MKILY,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEBA1C,RW15B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,02000,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,PEBA1C,RW15B, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3170,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEBA1C,RW15B,D284Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,2840,0250,2840,0190,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PEBA1C,RW15B,PEBAN,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEBA1F,RW33B,BNA,HL,D, ,VY  , ,   ,CF, ,BNA,HL,D, ,      ,0000,0000,3270,0020, ,     ,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,PEBA1F,RW33B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2670,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEBA1F,RW33B,D284Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,2840,0250,2840,0230,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PEBA1F,RW33B,PEBAN,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REDF1C,RW15B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,02000,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,REDF1C,RW15B, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3470,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REDF1C,RW15B,D021Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,0214,0250,0210,0180,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,REDF1C,RW15B,REDFI,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,REDF1F,RW33B,BNA,HL,D, ,VY  , ,   ,CF, ,BNA,HL,D, ,      ,0000,0000,3270,0020, ,     ,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,REDF1F,RW33B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0370,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,REDF1F,RW33B,D021Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,0214,0250,0210,0200,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,REDF1F,RW33B,REDFI,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIGE1C,RW15B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,02000,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,RIGE1C,RW15B,BNA,HL,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIGE1C,RW15B,D306Y,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIGE1C,RW15B,RIGEM,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIGE1F,RW33B,BNA,HL,D, ,V   , ,   ,CF, ,BNA,HL,D, ,      ,0000,0000,3270,0020, ,     ,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,RIGE1F,RW33B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3270,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIGE1F,RW33B,D306Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,3092,0250,3060,0220,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIGE1F,RW33B,RIGEM,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIMK1C,RW15B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1470,    ,+,02000,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,SIMK1C,RW15B, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2970,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIMK1C,RW15B,D268Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,2714,0250,2680,0140,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIMK1C,RW15B,SIMKU,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIMK1F,RW33B,BNA,HL,D, ,VY  , ,   ,CF, ,BNA,HL,D, ,      ,0000,0000,3270,0020, ,     ,     ,05000, ,   ,    ,   ,BNA,HL,D, , , , , ;
SID:020,2,SIMK1F,RW33B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2470,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIMK1F,RW33B,D268Y,HL,P,C,E   , ,   ,CF, ,BNA,HL,D, ,      ,2714,0250,2680,0230,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIMK1F,RW33B,SIMKU,HL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANHA1A,RW15B,ANHAR,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ANHA1A,RW15B,D153Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANHA1A,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANHA1B,RW15B,ANHAR,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ANHA1B,RW15B,D153Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANHA1B,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANHA1D,RW33B,ANHAR,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ANHA1D,RW33B,D153Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANHA1D,RW33B,RUKIT,HL,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANHA1E,RW33B,ANHAR,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ANHA1E,RW33B,D153Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANHA1E,RW33B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARAD1A,RW15B,ARADA,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ARAD1A,RW15B,D137Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARAD1A,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARAD1B,RW15B,ARADA,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ARAD1B,RW15B,D137Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARAD1B,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARAD1D,RW33B,ARADA,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ARAD1D,RW33B,D137Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARAD1D,RW33B,RUKIT,HL,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARAD1E,RW33B,ARADA,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,ARAD1E,RW33B,D137Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARAD1E,RW33B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTU1A,RW15B,BOTUG,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,BOTU1A,RW15B,D249Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOTU1A,RW15B,D249N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BOTU1A,RW15B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BOTU1A,RW15B,ASRAR,HL,P,C,EECH,R,   ,AF, ,BNA,HL,D, ,      ,3267,0120,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTU1B,RW15B,BOTUG,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,BOTU1B,RW15B,D249Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOTU1B,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTU1D,RW33B,BOTUG,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,BOTU1D,RW33B,D249Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOTU1D,RW33B,D249N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BOTU1D,RW33B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BOTU1D,RW33B,RUKIT,HL,P,C,EECH,L,   ,AF, ,BNA,HL,D, ,      ,1470,0121,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOTU1E,RW33B,BOTUG,HL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,BOTU1E,RW33B,D249Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOTU1E,RW33B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LAB1A,RW15B,LAB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,LAB1A,RW15B,D063Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LAB1A,RW15B,D063N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LAB1A,RW15B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LAB1A,RW15B,ASRAR,HL,P,C,EECH,L,   ,AF, ,BNA,HL,D, ,      ,3267,0120,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LAB1B,RW15B,LAB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,LAB1B,RW15B,D063Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LAB1B,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LAB1D,RW33B,LAB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,LAB1D,RW33B,D063Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LAB1D,RW33B,D063N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LAB1D,RW33B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,LAB1D,RW33B,RUKIT,HL,P,C,EECH,R,   ,AF, ,BNA,HL,D, ,      ,1470,0121,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LAB1E,RW33B,LAB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,LAB1E,RW33B,D063Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LAB1E,RW33B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MB1A,RW15B,MB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,MB1A,RW15B,D196Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MB1A,RW15B,D196N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MB1A,RW15B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MB1A,RW15B,ASRAR,HL,P,C,EECH,R,   ,AF, ,BNA,HL,D, ,      ,3267,0120,1960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MB1B,RW15B,MB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,MB1B,RW15B,D196Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MB1B,RW15B,BNA,HL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MB1D,RW33B,MB,HL,D,B,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,BNA,HL,D, , , , , ;
STAR:020,2,MB1D,RW33B,D196Y,HL,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MB1D,RW33B,D196N,HL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
