SID:010,2,GOVO1G,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,GOVO1G,RW12,D147H,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,1470,0080,1470,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOVO1G,RW12,KAS,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,GOVO1G,RW12, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GOVO1G,RW12,GOVOK,LG,E,A,E C , ,   ,CF, ,KAS,LG,D, ,      ,1058,0147,1060,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GOVO1G,RW12,KOZ,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOVO1L,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3000,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,GOVO1L,RW30,D296G,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,2960,0070,2960,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOVO1L,RW30,KAS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,GOVO1L,RW30,GOVOK,LG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GOVO1L,RW30,KOZ,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TSL1G,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,TSL1G,RW12,D147H,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,1470,0080,1470,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TSL1G,RW12,KAS,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,TSL1G,RW12, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TSL1G,RW12,TSL,LG,D, ,VE  , ,   ,CF, ,KAS,LG,D, ,      ,0842,0786,0850,0720,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TSL1L,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3000,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,TSL1L,RW30,D296G,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,2960,0070,2960,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TSL1L,RW30,KAS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,TSL1L,RW30,D085J,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TSL1L,RW30,TSL,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YNN1G,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,YNN1G,RW12,D147H,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,1470,0080,1470,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YNN1G,RW12,KAS,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,YNN1G,RW12, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,YNN1G,RW12,YNN,LG,D, ,VE  , ,   ,CF, ,KAS,LG,D, ,      ,2001,0496,2000,0460,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YNN1L,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3000,    ,+,02570,     ,09000, ,   ,    ,   ,KAS,LG,D, , , , , ;
SID:020,2,YNN1L,RW30,D296G,LG,P,C,EY  , ,   ,CF, ,KAS,LG,D, ,      ,2960,0070,2960,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YNN1L,RW30,KAS,LG,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,YNN1L,RW30, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,YNN1L,RW30,YNN,LG,D, ,VE  , ,   ,CF, ,KAS,LG,D, ,      ,2001,0496,2000,0440,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,CVDM,KAS,KAS,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CVDM,KAS,KAS,LG,D, ,V   , ,   ,FD, ,KAS,LG,D, ,      ,0000,0000,1660,0090,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,CVDM,KAS,FD326,LG,P,C,EE  ,L,   ,CF,Y,KAS,LG,D, ,      ,1460,0090,3260,0010,+,06000,     ,     ,-,200,    ,   , , , , , ,0, ,C;
APPCH:020,D,CVDM, ,FD326,LG,P,C,E  F, ,   ,IF, ,KAS,LG,D, ,      ,1460,0090,    ,    ,+,06000,     ,     , ,   ,    ,   ,KAS,LG,D, , ,0, ,C;
APPCH:030,D,CVDM, ,MD326,LG,P,C,E  M, ,   ,CF, ,KAS,LG,D, ,      ,1460,0010,3260,0080, ,03870,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,CVDM, ,KAS,LG,D, ,V M , ,   ,CF, ,KAS,LG,D, ,      ,0000,0000,3260,0010,+,03870,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,CVDM, ,KAS,LG,D, ,V   , ,   ,FD, ,KAS,LG,D, ,      ,0000,0000,2920,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,D,CVDM, ,D258C,LG,P,C,EY  ,L,   ,CF,Y,KAS,LG,D, ,      ,2580,0030,0780,0050, ,     ,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:070,D,CVDM, ,D185F,LG,P,C,EY  ,R,   ,CF, ,KAS,LG,D, ,      ,1850,0060,1850,0040, ,     ,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:080,D,CVDM, ,KAS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:090,D,CVDM, ,KAS,LG,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1660,T010,+,09000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW12 ,     ,      ,02166, ,    , ,   ;N40270876,E021161178,0597;
RWY:RW30 ,     ,      ,02119, ,    , ,   ;N40262179,E021173907,0000;
