SID:030,2,MARE5Z,RW03L,MAREL,LI,E,A,EEC , ,   ,CF, ,GRO,LI,D, ,      ,3262,0365,3250,0310,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ELB1K,RW21R,ELB,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,B, , , ;
STAR:020,2,ELB1K,RW21R,D263S,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ELB1K,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ELB1K,RW21R,NOLHE,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ELB1W,RW21R,ELB,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,ELB1W,RW21R,D263S,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ELB1W,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ELB1W,RW21R,NOLHE,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ELB1X,RW03L,ELB,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,ELB1X,RW03L,D263V,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ELB1X,RW03L,D263Q,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ELB1X,RW03L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ELB1X,RW03L,D223O,LI,P,C,E   ,L,   ,AF, ,GRO,LI,D, ,      ,2230,0150,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ELB1X,RW03L,SUFOH,LI,E,A,EECH, ,   ,CF, ,GRO,LI,D, ,      ,2159,0131,0350,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIKI1K,RW21R,GIKIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,B, , , ;
STAR:020,2,GIKI1K,RW21R,GRO29,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GIKI1K,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GIKI1K,RW21R,NOLHE,LI,E,A,EECH,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIKI1W,RW21R,GIKIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,GIKI1W,RW21R,GRO29,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GIKI1W,RW21R,D098O,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GIKI1W,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GIKI1W,RW21R,NOLHE,LI,E,A,EECH,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIKI1X,RW03L,GIKIN,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,GIKI1X,RW03L,GRO29,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GIKI1X,RW03L,D098O,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GIKI1X,RW03L,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GIKI1X,RW03L,SUFOH,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ILOW1K,RW21R,ILOWE,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,B, , , ;
STAR:020,2,ILOW1K,RW21R,GRO33,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ILOW1K,RW21R,NOLHE,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ILOW1W,RW21R,ILOWE,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,ILOW1W,RW21R,GRO33,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ILOW1W,RW21R,NOLHE,LI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ILOW1X,RW03L,ILOWE,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,ILOW1X,RW03L,GRO33,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ILOW1X,RW03L,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ILOW1X,RW03L,SUFOH,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MARE1K,RW21R,MAREL,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,B, , , ;
STAR:020,2,MARE1K,RW21R,D325Y,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MARE1K,RW21R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MARE1K,RW21R,D014W,LI,P,C,EY  ,R,   ,AF, ,GRO,LI,D, ,      ,0140,0230,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MARE1K,RW21R,NOLHE,LI,E,A,EECH, ,   ,CF, ,GRO,LI,D, ,      ,0191,0200,1990,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MARE1W,RW21R,MAREL,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,MARE1W,RW21R,D325Y,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MARE1W,RW21R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MARE1W,RW21R,D355W,LI,P,C,E   ,R,   ,AF, ,GRO,LI,D, ,      ,3550,0230,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MARE1W,RW21R,D014W,LI,P,C,EY  ,R,   ,AF, ,GRO,LI,D, ,      ,0140,0230,3550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MARE1W,RW21R,NOLHE,LI,E,A,EECH, ,   ,CF, ,GRO,LI,D, ,      ,0191,0200,1990,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MARE1X,RW03L,MAREL,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,MARE1X,RW03L,D325W,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MARE1X,RW03L,D325Q,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MARE1X,RW03L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MARE1X,RW03L,D314O,LI,P,C,E   ,L,   ,AF, ,GRO,LI,D, ,      ,3140,0150,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MARE1X,RW03L,D223O,LI,P,C,E   ,L,   ,AF, ,GRO,LI,D, ,      ,2230,0150,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,MARE1X,RW03L,SUFOH,LI,E,A,EECH, ,   ,CF, ,GRO,LI,D, ,      ,2159,0131,0350,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PUDO1K,RW21R,PUDOC,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,B, , , ;
STAR:020,2,PUDO1K,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PUDO1K,RW21R,NOLHE,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PUDO1W,RW21R,PUDOC,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,PUDO1W,RW21R,GRO,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PUDO1W,RW21R,NOLHE,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PUDO1X,RW03L,PUDOC,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GRO,LI,D, ,A, , , ;
STAR:020,2,PUDO1X,RW03L,SUFOH,LI,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D03L,SUFOH,SUFOH,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03L,SUFOH,D215H,LI,P,C,E  B, ,   ,CF, ,GRO,LI,D, ,      ,2148,0080,0350,0050,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03L,SUFOH,FF03L,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,2148,0060,0350,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03L, ,FF03L,LI,P,C,E  F, ,   ,IF, ,GRO,LI,D, ,      ,2148,0060,    ,    ,+,01700,     ,     , ,   ,    ,   ,GRO,LI,D, ,B,0, ,S;
APPCH:030,D,D03L, ,MA03L,LI,P,C,E  M, ,   ,CF, ,GRO,LI,D, ,      ,2143,0020,0350,0040, ,00419,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D03L, ,GRO,LI,D, ,V M , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,0350,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03L, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3560,    ,+,02000,     ,     ,-,250,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03L, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3560,    , ,     ,     ,     ,-,250,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21R,NOLHE,NOLHE,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D21R,NOLHE,D019P,LI,P,C,E  B, ,   ,CF, ,GRO,LI,D, ,      ,0191,0160,1990,0040, ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D21R,NOLHE,D019M,LI,P,C,E   , ,   ,CF, ,GRO,LI,D, ,      ,0191,0125,1990,0035,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D21R,NOLHE,FF21R,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,0191,0085,1990,0040,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D21R, ,FF21R,LI,P,C,E  F, ,   ,IF, ,GRO,LI,D, ,      ,0191,0085,    ,    ,+,02800,     ,     , ,   ,    ,   ,GRO,LI,D, ,B,0, ,S;
APPCH:023,D,D21R, ,59TAC,LI,P,C,E S , ,   ,CF, ,GRO,LI,D, ,      ,0192,0059,1990,0035,+,01900,     ,     , ,   ,-330,   , , , , , ,0, ,S;
APPCH:027,D,D21R, ,37TAC,LI,P,C,E S , ,   ,CF, ,GRO,LI,D, ,      ,0193,0037,1990,0022,+,01100,     ,     , ,   ,-330,   , , , , , ,0, ,S;
APPCH:030,D,D21R, ,MA21R,LI,P,C,E  M, ,   ,CF, ,GRO,LI,D, ,      ,0196,0015,1990,0022, ,00340,     ,     , ,   ,-330,   , , , , , ,0, ,S;
APPCH:040,D,D21R, ,GRO,LI,D, ,V M , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,1990,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
