SID:010,2,AMUDI1,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1050,    ,+,00480,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,AMUDI1,RW10,D108J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,1080,0100,1080,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMUDI1,RW10,D114O,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMUDI1,RW10,AMUDI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AVRIL2,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1050,    ,+,00480,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,AVRIL2,RW10,D108J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,1080,0100,1080,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AVRIL2,RW10,D141J,MM,P,C,E   ,R,   ,AF, ,MXL,MM,D, ,      ,1403,0100,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AVRIL2,RW10,AVRIL,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MXL2A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1050,    ,+,00480,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,MXL2A,RW10,MXL,MM,D, ,V   , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,1080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MXL2A,RW10,MXL,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MXL3B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2860,    ,+,00600,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,MXL3B,RW28,MXL,MM,D, ,V   , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,2740,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MXL3B,RW28,MXL,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NORAR2,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2860,    ,+,00600,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,NORAR2,RW28,D274G,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0070,2740,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NORAR2,RW28,D274J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0100,2740,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NORAR2,RW28,D222J,MM,P,C,E   ,L,   ,AF, ,MXL,MM,D, ,      ,2215,0100,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NORAR2,RW28,NORAR,MM,E,A,EEC , ,   ,CF, ,MXL,MM,D, ,      ,2215,0250,2220,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONDU2A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1050,    ,+,00480,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,ONDU2A,RW10,D108J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,1080,0100,1080,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ONDU2A,RW10,D184J,MM,P,C,E   ,R,   ,AF, ,MXL,MM,D, ,      ,1836,0100,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONDU2A,RW10,ONDUM,MM,E,A,EEC , ,   ,CF, ,MXL,MM,D, ,      ,1836,0250,1840,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONDU2B,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2860,    ,+,00600,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,ONDU2B,RW28,D274G,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0070,2740,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ONDU2B,RW28,D274J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0100,2740,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONDU2B,RW28,D184J,MM,P,C,E   ,L,   ,AF, ,MXL,MM,D, ,      ,1836,0100,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ONDU2B,RW28,ONDUM,MM,E,A,EEC , ,   ,CF, ,MXL,MM,D, ,      ,1836,0250,1840,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URSIX3,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2860,    ,+,00600,     ,18500, ,   ,    ,   ,MXL,MM,D, , , , , ;
SID:020,2,URSIX3,RW28,D274G,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0070,2740,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,URSIX3,RW28,D274J,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,2740,0100,2740,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,URSIX3,RW28,D254J,MM,P,C,E   ,L,   ,AF, ,MXL,MM,D, ,      ,2539,0100,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,URSIX3,RW28,URSIX,MM,E,A,EEC , ,   ,CF, ,MXL,MM,D, ,      ,2539,0301,2540,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D10,MXL,MXL,MM,D, ,V  C, ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,2340,0080,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,MXL,CF10,MM,P,C,EE  ,R,   ,CF,Y,MXL,MM,D, ,      ,2540,0080,0740,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D10, ,CF10,MM,P,C,E  I, ,   ,IF, ,MXL,MM,D, ,      ,2540,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10, ,FF10,MM,P,C,E  F, ,   ,CF, ,MXL,MM,D, ,      ,2540,0050,0740,0030,+,01400,     ,     , ,   ,    ,   ,MXL,MM,D, , ,0, ,S;
APPCH:030,D,D10, ,MXL,MM,D, ,V  M, ,   ,CF, ,MXL,MM,D, ,      ,0000,0000,0740,0050, ,00640,     ,     , ,   , 000,   , , , , , ,0, ,S;
APPCH:040,D,D10, ,MXL,MM,D, ,V M , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,1080,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D10, ,MXL,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28-Y,AMUDI,AMUDI,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28-Y,AMUDI,D114O,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28-Y,AMUDI,D108J,MM,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28-Y,AMUDI,CD28,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28-Y,AXASA,AXASA,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28-Y,AXASA,D141L,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28-Y,AXASA,D141J,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28-Y,AXASA,D120J,MM,P,C,EY  ,L,   ,AF, ,MXL,MM,D, ,      ,1200,0100,1410,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D28-Y,AXASA,CD28,MM,P,C,EE  , ,   ,CF, ,MXL,MM,D, ,      ,1080,0080,2880,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28-Y,ONDUM,ONDUM,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28-Y,ONDUM,D184L,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28-Y,ONDUM,D184J,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28-Y,ONDUM,D120J,MM,P,C,EY  ,L,   ,AF, ,MXL,MM,D, ,      ,1200,0100,1840,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D28-Y,ONDUM,CD28,MM,P,C,EE  , ,   ,CF, ,MXL,MM,D, ,      ,1080,0080,2880,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D28-Y, ,CD28,MM,P,C,E  I, ,   ,IF, ,MXL,MM,D, ,      ,1080,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D28-Y, ,FD28,MM,P,C,E  F, ,   ,CF, ,MXL,MM,D, ,      ,1080,0050,2880,0030,+,01500,     ,     , ,   ,    ,   ,MXL,MM,D, , ,0, ,S;
APPCH:030,D,D28-Y, ,RW28,MM,P,G,G  M, ,   ,CF, ,MXL,MM,D, ,      ,1182,0006,2880,0045, ,00121,     ,     , ,   ,-291,   , , , , , ,0, ,S;
APPCH:040,D,D28-Y, ,MXL,MM,D, ,VYM , ,   ,CF, ,MXL,MM,D, ,      ,0000,0000,2880,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D28-Y, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D28-Y, ,MXL,MM,D, ,V   , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,1280,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D28-Y, ,MXL,MM,D, ,VE H,L,   ,CF,Y,MXL,MM,D, ,      ,0000,0000,2880,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28-Z,MXL,MXL,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28-Z,MXL,MXL,MM,D, ,V   , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,1280,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28-Z,MXL,CD28,MM,P,C,EE  ,L,   ,CF,Y,MXL,MM,D, ,      ,1080,0080,2880,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D28-Z, ,CD28,MM,P,C,E  I, ,   ,IF, ,MXL,MM,D, ,      ,1080,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D28-Z, ,FD28,MM,P,C,E  F, ,   ,CF, ,MXL,MM,D, ,      ,1080,0050,2880,0030,+,01500,     ,     , ,   ,    ,   ,MXL,MM,D, , ,0, ,S;
APPCH:030,D,D28-Z, ,RW28,MM,P,G,G  M, ,   ,CF, ,MXL,MM,D, ,      ,1182,0006,2880,0045, ,00121,     ,     , ,   ,-291,   , , , , , ,0, ,S;
APPCH:040,D,D28-Z, ,MXL,MM,D, ,VYM , ,   ,CF, ,MXL,MM,D, ,      ,0000,0000,2880,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D28-Z, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D28-Z, ,MXL,MM,D, ,V   , ,   ,FD, ,MXL,MM,D, ,      ,0000,0000,1280,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D28-Z, ,MXL,MM,D, ,VE H,L,   ,CF,Y,MXL,MM,D, ,      ,0000,0000,2880,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S28-X,MXL,MXL,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S28-X,MXL,MXL,MM,D, ,V   ,L,   ,PI, ,MXL,MM,D, ,      ,0000,0000,1530,0100,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S28-X,MXL,FS28,MM,P,C,EE  , ,   ,CF, ,MXL,MM,D, ,      ,1080,0064,2880,0036,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S28-X, ,FS28,MM,P,C,E  F, ,   ,IF, ,MXL,MM,D, ,      ,1080,0064,    ,    ,+,02000,     ,19500, ,   ,    ,   ,MXL,MM,D, , ,0, ,S;
APPCH:030,S,S28-X, ,RW28,MM,P,G,G  M, ,   ,CF, ,MXL,MM,D, ,      ,1182,0006,2880,0059, ,00121,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S28-X, ,MXL,MM,D, ,VYM , ,   ,CF, ,MXL,MM,D, ,      ,0000,0000,2880,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S28-X, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0630,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S28-X, ,FS28,MM,P,C,E   , ,   ,CF, ,MXL,MM,D, ,      ,1080,0064,1080,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S28-X, ,FS28,MM,P,C,EY  , ,   ,FC, ,MXL,MM,D, ,      ,1080,0064,1530,0035, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,S,S28-X, ,MXL,MM,D, ,VE H,L,   ,CF,Y,MXL,MM,D, ,      ,0000,0000,2880,0110,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW10 ,     ,      ,00072, ,    , ,   ;N32381003,W115151386,0000;
RWY:RW28 ,     ,      ,00071, ,    , ,   ;N32373003,W115134599,0000;
