SID:010,2,BOGN1M,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2570,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOGN1M,RW26L,D258B,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1448,0121,2570,0020,+,01210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOGN1M,RW26L, , , , ,    , ,   ,CD, ,MID,EG,D, ,      ,    ,    ,2570,0105,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOGN1M,RW26L,D175M,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1750,0130,1750,0020,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOGN1M,RW26L,D175R,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOGN1M,RW26L,D175W,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BOGN1M,RW26L,OCK28,EG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,BOGN1M,RW26L,BOGNA,EG,E,A,EE  , ,   ,CF, ,SFD,EG,D, ,      ,2552,0147,1450,0090, ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOGN1V,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2570,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOGN1V,RW26R,D260B,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1446,0120,2570,0020,+,01210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOGN1V,RW26R, , , , ,    , ,   ,CD, ,MID,EG,D, ,      ,    ,    ,2570,0105,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOGN1V,RW26R,D175M,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1750,0130,1750,0020,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOGN1V,RW26R,D175R,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOGN1V,RW26R,D175W,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BOGN1V,RW26R,OCK28,EG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,BOGN1V,RW26R,BOGNA,EG,E,A,EE  , ,   ,CF, ,SFD,EG,D, ,      ,2552,0147,1450,0090, ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOGN1X,RW26L,KKW06,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1631,0113,2570,0059,+,02500,     ,06000,-,220,    ,   , , , , , , , , ;
SID:020,5,BOGN1X,RW26L,KKW08,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,BOGN1X,RW26L,KKS11,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,BOGN1X,RW26L,KKS17,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,BOGN1X,RW26L,KKS20,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,BOGN1X,RW26L,KKS25,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:070,5,BOGN1X,RW26L,BOGNA,EG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,DAGA1M,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2570,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DAGA1M,RW26L,D258B,EG,P,C,EY  , ,   ,CF, ,OCK,EG,D, ,      ,1448,0121,2570,0020,+,01210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAGA1M,RW26L,D282M,EG,P,C,E   ,L,   ,CF,Y,MAY,EG,D, ,      ,2820,0130,1020,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAGA1M,RW26L,D282I,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAGA1M,RW26L,MAY,EG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DAGA1M,RW26L,TIGER,EG,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,DAGA1M,RW26L,DET,EG,D, ,V   , ,   ,CF, ,DET,EG,D, ,      ,0000,0000,0120,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,DAGA1M,RW26L,DAGGA,EG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,DAGA1M,RW26L,CLN,EG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAGA1V,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2570,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DAGA1V,RW26R,D260B,EG,P,C,EY  , ,   ,CF, ,OCK,EG,D, ,      ,1446,0120,2570,0020,+,01210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAGA1V,RW26R,D282M,EG,P,C,E   ,L,   ,CF,Y,MAY,EG,D, ,      ,2820,0130,1020,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAGA1V,RW26R,D282I,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAGA1V,RW26R,MAY,EG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DAGA1V,RW26R,TIGER,EG,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,DAGA1V,RW26R,DET,EG,D, ,V   , ,   ,CF, ,DET,EG,D, ,      ,0000,0000,0120,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,DAGA1V,RW26R,DAGGA,EG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,DAGA1V,RW26R,CLN,EG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DAGA1X,RW26L,KKW04,EG,P,C,E   , ,   ,CF, ,OCK,EG,D, ,      ,1536,0116,2570,0040,+,02000,     ,06000,-,220,    ,   , , , , , , , , ;
SID:020,5,DAGA1X,RW26L,KKS06,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,DAGA1X,RW26L,KKS09,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,DAGA1X,RW26L,KKS14,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,DAGA1X,RW26L,MAY,EG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,DAGA1X,RW26L,KKS36,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:070,5,DAGA1X,RW26L,DET,EG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:080,5,DAGA1X,RW26L,DAGGA,EG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:090,5,DAGA1X,RW26L,CLN,EG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,DVR2P,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0770,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
