APPCH:010,A,N17,LNK,LNK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N17,LNK,FMZ,K3,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N17,LNK,FMZ,K3,D,B,E  A,R,   ,PI, ,BQS,K3,D, ,      ,2869,1794,3010,0100,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N17,LNK,FF17,K3,P,C,EE  , ,   ,CF, ,BQS,K3,D, ,      ,2883,1819,1660,0049,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N17, ,FF17,K3,P,C,E  F, ,   ,IF, ,FMZ,K3,D,B,      ,    ,    ,    ,    ,+,03200,     ,18000, ,   ,    ,   ,FMZ,K3,D,B, ,0, ,S;
APPCH:030,N,N17, ,RW17,K3,P,G,G  M, ,   ,CF, ,FMZ,K3,D,B,      ,    ,    ,1660,0048, ,01675,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N17, ,FMZ,K3,D,B,EYM , ,   ,CF, ,BQS,K3,D, ,      ,2869,1794,1660,0003,+,02040,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N17, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N17, ,FMZ,K3,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,N,N17, ,FMZ,K3,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1660,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N35,LNK,LNK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N35,LNK,FMZ,K3,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N35,LNK,FMZ,K3,D,B,E  A,R,   ,PI, ,BQS,K3,D, ,      ,2869,1794,1400,0100,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N35,LNK,FF35,K3,P,C,EE  , ,   ,CF, ,BQS,K3,D, ,      ,2852,1787,0050,0048,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N35, ,FF35,K3,P,C,E  F, ,   ,IF, ,FMZ,K3,D,B,      ,    ,    ,    ,    ,+,03200,     ,18000, ,   ,    ,   ,FMZ,K3,D,B, ,0, ,S;
