SID:010,5,XORUD4,RW31,DAPOV,CY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,XORUD4,RW31,XORUD,CY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R13-Y,KAVUG,KAVUG,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13-Y,KAVUG,UKTAN,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13-Y,UKTAN,UKTAN,CY,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,1310,0060,+,05300,     ,18000,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13-Y,YWL,YWL,CY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13-Y,YWL,ETGUT,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R13-Y,YWL,ONDOX,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,200,    ,   , , , , , ,A,J,S;
APPCH:040,A,R13-Y,YWL,UKTAN,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R13-Y, ,UKTAN,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,18000,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R13-Y, ,ELVUG,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1310,0060,+,03900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R13-Y, ,LETOD,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1310,0025,+,02940,     ,     , ,   ,-346,   , , , , , ,A,J,S;
APPCH:030,R,R13-Y, ,PEMSO,CY,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1310,0030, ,01838,     ,     , ,   ,-346,   , , , , , ,A,J,S;
APPCH:040,R,R13-Y, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1310,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R13-Y, ,VIPNO,CY,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,06300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R13-Y, ,VIPNO,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1490,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13-Z,IRLEV,IRLEV,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13-Z,IRLEV,UKUSO,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13-Z,OTROD,OTROD,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13-Z,OTROD,UKUSO,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13-Z,VINBA,VINBA,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13-Z,VINBA,UKUSO,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13-Z, ,UKUSO,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13-Z, ,XORGA,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1330,0060,+,03500,     ,     , ,   ,    ,   ,RW13,CY,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R13-Z, ,GOXOT,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1330,0019,+,02870,     ,     , ,   ,-323,   , , , , , ,B,J,S;
APPCH:030,R,R13-Z, ,RW13,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1330,0030, ,01828,     ,     , ,   ,-323,   , , , , , ,B,J,S;
