SID:010,5,BTO1D,RW02, , , , ,    , ,020,VA, , , , , ,      ,    ,    ,0190,    ,+,03800,     ,19000, ,   ,    ,   ,TNT,MH,D, ,A, , , ;
SID:020,5,BTO1D,RW02,TG007,MH,P,C,E   , ,020,CF, ,TNT,MH,D, ,      ,0123,0060,0060,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BTO1D,RW02,TG006,MH,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BTO1D,RW02,TG030,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,08600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BTO1D,RW02,TG002,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BTO1D,RW02,TALAG,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BTO1D,RW02,BTO,MH,D, ,VE  , ,020,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIBI1D,RW02, , , , ,    , ,020,VA, , , , , ,      ,    ,    ,0190,    ,+,03800,     ,19000, ,   ,    ,   ,TNT,MH,D, ,A, , , ;
SID:020,5,LIBI1D,RW02,TG007,MH,P,C,E   , ,020,CF, ,TNT,MH,D, ,      ,0123,0060,0060,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LIBI1D,RW02,TG006,MH,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LIBI1D,RW02,TG030,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,08600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LIBI1D,RW02,TG002,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LIBI1D,RW02,TG003,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,13200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LIBI1D,RW02,ALFRA,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,LIBI1D,RW02,LIBIS,MH,E,A,EE  , ,020,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAP1D,RW02, , , , ,    , ,020,VA, , , , , ,      ,    ,    ,0190,    ,+,03800,     ,19000, ,   ,    ,   ,TNT,MH,D, ,A, , , ;
SID:020,5,SAP1D,RW02,TG007,MH,P,C,E   , ,020,CF, ,TNT,MH,D, ,      ,0123,0060,0060,0035, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SAP1D,RW02,TG006,MH,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SAP1D,RW02,TG030,MH,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,08600,     ,     , ,   ,    ,   , , , , , , , , ;
