SID:020,5,AVAT2B,RW27,KJ907,HT,P,C,E   , ,010,CF, ,KV,HT,D, ,      ,2675,0149,2680,0130, ,     ,     ,10500,-,220,    ,   ,KV,HT,D, , , , , ;
SID:030,5,AVAT2B,RW27,KJ913,HT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AVAT2B,RW27,AVATU,HT,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AVAT2D,RW09, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0880,    ,+,05500,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,5,AVAT2D,RW09,KJ817,HT,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,AVAT2D,RW09,KJ811,HT,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AVAT2D,RW09,AVATU,HT,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DULM2D,RW09,DER09,HT,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,5,DULM2D,RW09, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0880,    ,+,03800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DULM2D,RW09,DULMI,HT,P,C,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,DULM2D,APDIK,DULMI,HT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,6,DULM2D,APDIK,APDIK,HT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DULM2D,IMLAK,DULMI,HT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,6,DULM2D,IMLAK,IMLAK,HT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DULM2D,UTATA,DULMI,HT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,6,DULM2D,UTATA,UTATA,HK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DULM2E,RW09,DER09,HT,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,5,DULM2E,RW09, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0880,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DULM2E,RW09,KJ812,HT,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DULM2E,RW09,DULMI,HT,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DULM2E,APDIK,DULMI,HT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
SID:020,6,DULM2E,APDIK,APDIK,HT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DULM2E,IMLAK,DULMI,HT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10500, ,   ,    ,   ,KV,HT,D, , , , , ;
