SID:010,4,CONLE5,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1050,    ,+,00644,     ,18000, ,   ,    ,   ,KBWI,K6,P,A, , , , ;
SID:020,4,CONLE5,RW10,JWALL,K6,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CONLE5,RW10,BEWEE,K6,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,CONLE5,RW10,OHSSS,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CONLE5,RW15L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1550,    ,+,00644,     ,18000, ,   ,    ,   ,KBWI,K6,P,A, , , , ;
SID:020,4,CONLE5,RW15L,GAGLR,K6,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CONLE5,RW15L,BEWEE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,CONLE5,RW15L,OHSSS,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CONLE5,RW15R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1550,    ,+,00644,     ,18000, ,   ,    ,   ,KBWI,K6,P,A, , , , ;
SID:020,4,CONLE5,RW15R,KEMMP,K6,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CONLE5,RW15R,BEWEE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,CONLE5,RW15R,OHSSS,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CONLE5,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2850,    ,+,00644,     ,18000, ,   ,    ,   ,KBWI,K6,P,A, , , , ;
