SID:010,4,BAMG2A,RW08L,TT115,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,0754,0132,0760,0108,+,03500,     ,13000,-,200,    ,   , , , , , , , , ;
SID:020,4,BAMG2A,RW08L,TT118,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,BAMG2A,RW08L,DAKZO,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAMG2A,RW08R,TT116,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,0759,0132,0760,0109,+,03500,     ,13000,-,200,    ,   , , , , , , , , ;
SID:020,4,BAMG2A,RW08R,TT118,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,BAMG2A,RW08R,DAKZO,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAMG2A, ,DAKZO,UZ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BAMG2A, ,TT237,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAMG2A, ,TT225,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMG2A, ,TT243,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMG2A, ,TT221,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAMG2A, ,TT246,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BAMG2A, ,BAMGU,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAMG2C,RW26L,TT120,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,2548,0038,2560,0039,+,02000,     ,13000,-,220,    ,   , , , , , , , , ;
SID:020,4,BAMG2C,RW26L,ANWAT,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,4,BAMG2C,RW26R,TT119,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,2565,0038,2560,0039,+,02000,     ,13000,-,220,    ,   , , , , , , , , ;
SID:020,4,BAMG2C,RW26R,ANWAT,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,5,BAMG2C, ,ANWAT,UZ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,13000,-,220,    ,   , , , , , , , , ;
SID:020,5,BAMG2C, ,TT243,UZ,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAMG2C, ,TT221,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMG2C, ,TT246,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMG2C, ,BAMGU,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BAMG2H,RW08B,D076H,UZ,P,C,EY  , ,   ,CF, ,TKT,UZ,D, ,      ,0760,0082,0760,0060,+,02700,     ,13000, ,   ,    ,   ,TKT,UZ,D, , , , , ;
SID:020,1,BAMG2H,RW08B,TKT,UZ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,1,BAMG2H,RW08B,ANWAT,UZ,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,BAMG2H,RW08B, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1600,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,1,BAMG2H,RW08B,BAMGU,UZ,E,A,EE  , ,   ,CF, ,TKT,UZ,D, ,      ,2027,0464,2040,0320,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BAMG2H,RW26B,ANWAT,UZ,E,A,EY  , ,   ,CF, ,TKT,UZ,D, ,      ,2561,0077,2560,0080,+,02800,     ,13000, ,   ,    ,   ,TKT,UZ,D, , , , , ;
SID:020,1,BAMG2H,RW26B, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1600,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,1,BAMG2H,RW26B,BAMGU,UZ,E,A,EE  , ,   ,CF, ,TKT,UZ,D, ,      ,2027,0464,2040,0320,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAMG2H, ,BAMGU,UZ,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,13000, ,   ,    ,   ,TKT,UZ,D, , , , , ;
SID:010,4,BAMU2A,RW08L,TT115,UZ,P,C,E   , ,   ,CF, ,TKT,UZ,D, ,      ,0754,0132,0760,0108,+,03500,     ,13000,-,200,    ,   , , , , , , , , ;
SID:020,4,BAMU2A,RW08L,TT118,UZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,BAMU2A,RW08L,DAKZO,UZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
