APPCH:020,D,D05, ,FD05,DN,P,C,E  F, ,   ,IF, ,KDA,DN,D, ,      ,2310,0044,    ,    ,+,03700,     ,06500, ,   ,    ,   ,KDA,DN,D, , ,0, ,S;
APPCH:030,D,D05, ,KDA,DN,D, ,V  M, ,   ,CF, ,KDA,DN,D, ,      ,0000,0000,0510,0044, ,02292,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,02480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05, ,KDA,DN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D05, ,KDA,DN,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0510,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D23, ,FD23,DN,P,C,E  F, ,   ,IF, ,KDA,DN,D, ,      ,0510,0054,    ,    ,+,03100,     ,06500, ,   ,    ,   ,KDA,DN,D, , ,0, ,S;
APPCH:030,D,D23, ,RW23,DN,P,G,G  M, ,   ,CF, ,KDA,DN,D, ,      ,0507,0023,2310,0031, ,02120,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D23, ,KDA,DN,D, ,V M , ,   ,CF, ,KDA,DN,D, ,      ,0000,0000,2310,0023,+,02120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D23, ,KDA,DN,D, ,V   , ,   ,FA, ,KDA,DN,D, ,      ,0000,0000,2310,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D23, ,KDA,DN,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D23, ,KDA,DN,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2310,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,I,I05, ,CI05,DN,P,C,E  I, ,   ,IF, ,IKA,DN,P,I,      ,2307,0084,    ,    ,J,03700,03700,06500, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I05, ,FI05,DN,P,C,E  F, ,   ,CF, ,IKA,DN,P,I,      ,2307,0068,0510,0016,H,03700,03700,     , ,   ,-300,   ,KDA,DN,D, , ,0,D,S;
APPCH:030,I,I05, ,RW05,DN,P,G,G  M, ,   ,CF, ,IKA,DN,P,I,      ,2307,0018,0510,0050, ,02086,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,02480,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I05, ,KDA,DN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I05, ,KDA,DN,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0510,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R05,ARKUN,ARKUN,DN,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R05,ARKUN,BIGUG,DN,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
