SID:010,1,ARSNL5,RW16B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:030,1,ARSNL5,RW16B,GADZI,K6,E,A,E   ,R,   ,CF, ,CSN,K6,D, ,      ,0870,0100,2670,0080, ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,ARSNL5,RW16B,CSN,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ARSNL5,RW34B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00800,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,1,ARSNL5,RW34B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,ARSNL5,RW34B,SHRLI,K6,E,A,E   , ,   ,CF, ,CSN,K6,D, ,      ,0560,0100,2360,0030, ,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ARSNL5,RW34B,CSN,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ARSNL5,FLUKY,CSN,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,ARSNL5,FLUKY,FLUKY,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ARSNL5,GVE,CSN,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,ARSNL5,GVE,GVE,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ARSNL5,LDN,CSN,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
