SID:010,5,AML1W,RW16L, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1600,    ,+,00600,     ,08000,-,250,    ,   ,LGAD,LG,P,A, , , , ;
SID:020,5,AML1W,RW16L,AD162,LG,P,C,EY  , ,010,CF, ,ZAK,LG,D, ,      ,0861,0224,1600,0088, ,03300,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,AML1W,RW16L,AML,LG,D, ,VB  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL097,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,AML1Z,RW34R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3400,    ,+,00600,     ,08000,-,250,    ,   ,LGAD,LG,P,A, , , , ;
SID:020,5,AML1Z,RW34R,AD342,LG,P,C,EY  , ,010,CF, ,ARA,LG,D, ,      ,2586,0102,3400,0108, ,03600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,AML1Z,RW34R,AML,LG,D, ,VB  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL098,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,ENES1S,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1600,    ,+,01500,     ,08000, ,   ,    ,   ,ARA,LG,D, ,B, , , ;
SID:020,2,ENES1S,RW16L,D211G,LG,P,C,E   ,R,   ,CF,Y,ARA,LG,D, ,      ,2110,0070,0310,0120, ,     ,     ,     ,-,350,    ,   , , , , , , , , ;
SID:030,2,ENES1S,RW16L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ENES1S,RW16L,ENESI,LG,E,A,EEC , ,   ,CF, ,ARA,LG,D, ,      ,2749,0564,2750,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ENES1T,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3400,    ,+,04000,     ,08000, ,   ,    ,   ,ARA,LG,D, ,B, , , ;
SID:020,2,ENES1T,RW34R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     ,-,350,    ,   , , , , , , , , ;
SID:030,2,ENES1T,RW34R,ENESI,LG,E,A,EEC , ,   ,CF, ,ARA,LG,D, ,      ,2749,0564,2750,0360, ,     ,     ,     ,-,350,    ,   , , , , , , , , ;
SID:010,2,GART1S,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1600,    ,+,01500,     ,08000, ,   ,    ,   ,ARA,LG,D, ,B, , , ;
SID:020,2,GART1S,RW16L,D211C,LG,P,C,E   ,R,   ,CF,Y,ARA,LG,D, ,      ,2110,0030,0310,0150, ,     ,     ,     ,-,350,    ,   , , , , , , , , ;
SID:030,2,GART1S,RW16L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
