SID:010,4,BESSA2,RW03B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0350,    ,+,01500,     ,18000, ,   ,    ,   ,KSUU,K2,P,A, , , , ;
SID:020,4,BESSA2,RW03B,BESSA,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BESSA2,RW21B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2150,    ,+,01500,     ,18000, ,   ,    ,   ,KSUU,K2,P,A, , , , ;
SID:020,4,BESSA2,RW21B,BESSA,K2,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BESSA2,ENI,BESSA,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   ,KSUU,K2,P,A, , , , ;
SID:020,6,BESSA2,ENI,SIMGY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BESSA2,ENI,ENI,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BESSA2,HANAI,BESSA,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   ,KSUU,K2,P,A, , , , ;
SID:020,6,BESSA2,HANAI,SIMGY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BESSA2,HANAI,GABNN,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BESSA2,HANAI,PXTON,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,BESSA2,HANAI,HANAI,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BESSA2,ILA,BESSA,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   ,KSUU,K2,P,A, , , , ;
SID:020,6,BESSA2,ILA,ILA,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,REJOY1,RW03B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0350,    ,+,02000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,REJOY1,RW03B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,REJOY1,RW03B,YOGIE,K2,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,REJOY1,RW03B,REJOY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,REJOY1,RW21B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2150,    ,+,02000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,REJOY1,RW21B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,REJOY1,RW21B,REJOY,K2,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,REJOY1,AVE,REJOY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,REJOY1,AVE,HAIRE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,REJOY1,AVE,PXN,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,REJOY1,AVE,AVE,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,REJOY1,LIN,REJOY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,REJOY1,LIN,LIN,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,BMBER1,NURAY,NURAY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BMBER1,NURAY,KAELA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,BMBER1,NURAY,OTTEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,BMBER1,NURAY,FOOLZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,FL200,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,BMBER1,NURAY,GLDDD,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,BMBER1,NURAY,BMBER,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,260,    ,   , , , , , , , , ;
STAR:010,4,BMBER1,PEMKE,PEMKE,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BMBER1,PEMKE,PEGYS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BMBER1,PEMKE,OAKES,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,BMBER1,PEMKE,SHIZM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,BMBER1,PEMKE,ZOKMM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,BMBER1,PEMKE,BMBER,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,260,    ,   , , , , , , , , ;
STAR:010,4,BMBER1,RPARK,RPARK,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BMBER1,RPARK,MOLLA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BMBER1,RPARK,OAKES,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,BMBER1,RPARK,SHIZM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,BMBER1,RPARK,ZOKMM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,BMBER1,RPARK,BMBER,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     , ,260,    ,   , , , , , , , , ;
STAR:010,5,BMBER1,ALL,BMBER,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,18000, ,260,    ,   , , , , , , , , ;
STAR:020,5,BMBER1,ALL,JOSBA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,11000,10000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BMBER1,ALL,RAAAF,K2,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,BMBER1,ALL,KSUU,K2,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,3030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,OSVEE2,LIBBO,LIBBO,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,OSVEE2,LIBBO,TAPOC,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,OSVEE2,LIBBO,PUBOC,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,OSVEE2,LIBBO,JESTE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL270,     ,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,OSVEE2,LIBBO,MOLEN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,OSVEE2,ROVUE,ROVUE,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,OSVEE2,ROVUE,HANAI,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL280,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,OSVEE2,ROVUE,MOLEN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,OSVEE2,ZONSO,ZONSO,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,OSVEE2,ZONSO,HANAI,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL280,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,OSVEE2,ZONSO,MOLEN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL220,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSVEE2, ,MOLEN,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL220,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,OSVEE2, ,OCOVA,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,OSVEE2,RW03L,OCOVA,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,OSVEE2,RW03L,OSVEE,K2,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,OSVEE2,RW03L,KSUU,K2,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,OSVEE2,RW21B,OCOVA,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,OSVEE2,RW21B,OSVEE,K2,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,OSVEE2,RW21B,KSUU,K2,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PEBLL2, ,PEBLL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL290,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,PEBLL2, ,WOMAS,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,PEBLL2,RW03L,WOMAS,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,PEBLL2,RW03L,SEATO,K2,P,C,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:030,6,PEBLL2,RW03L,KSUU,K2,P,A,AE  ,R,   ,VM, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,PEBLL2,RW21B,WOMAS,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,PEBLL2,RW21B,SEATO,K2,P,C,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:030,6,PEBLL2,RW21B,KSUU,K2,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,SEATO4,ENI,ENI,K2,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,SEATO4,ENI,SEATO,K2,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,SEATO4,RBL,RBL,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,SEATO4,RBL,ILA,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,SEATO4,RBL,SEATO,K2,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,SEATO4,SGD,SGD,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,SEATO4,SGD,SEATO,K2,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SEATO4,ALL,SEATO,K2,P,C,EE H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:010,4,SUTHU2,OKNIE,OKNIE,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL300,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SUTHU2,OKNIE,WALBO,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,SUTHU2,OKNIE,SUTHU,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SUTHU2,TOCOS,TOCOS,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL370,FL330,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,SUTHU2,TOCOS,SUTHU,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SUTHU2, ,SUTHU,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,15000,13000,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,SUTHU2, ,EGUYU,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
