SID:010,2,ALGU1D,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,06140,     ,15000, ,   ,    ,   ,KER,OI,D, , , , , ;
SID:020,2,ALGU1D,RW34L,KER,OI,D, ,V   , ,   ,FA, ,KER,OI,D, ,      ,0000,0000,3350,    ,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALGU1D,RW34L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALGU1D,RW34L,ALGUV,OI,E,A,EEC , ,   ,CF, ,KER,OI,D, ,      ,3587,0300,3590,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALGU1E,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,06140,     ,15000, ,   ,    ,   ,KER,OI,D, , , , , ;
SID:020,2,ALGU1E,RW16R,KER,OI,D, ,V   , ,   ,FA, ,KER,OI,D, ,      ,0000,0000,1590,    ,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALGU1E,RW16R,KER,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALGU1E,RW16R,ALGUV,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALGU1G,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,06140,     ,15000, ,   ,    ,   ,KER,OI,D, , , , , ;
SID:030,2,ALGU1G,RW16R,KER,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,2,ALGU1G,RW16R,ALGUV,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALGU2F,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,06140,     ,15000, ,   ,    ,   ,KER,OI,D, , , , , ;
SID:020,2,ALGU2F,RW34L, , , , ,    , ,   ,CD, ,KER,OI,D, ,      ,    ,    ,3350,0080,+,08500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALGU2F,RW34L,KER,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ALGU2F,RW34L, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ALGU2F,RW34L,ALGUV,OI,E,A,EEC , ,   ,CF, ,KER,OI,D, ,      ,3587,0300,3590,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALKE1D,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,06140,     ,15000, ,   ,    ,   ,KER,OI,D, , , , , ;
SID:020,2,ALKE1D,RW16R,KER,OI,D, ,V   , ,   ,FA, ,KER,OI,D, ,      ,0000,0000,1590,    ,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALKE1D,RW16R,KER,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALKE1D,RW16R, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
