SID:010,1,OPUR3J,RW27,BAL,SC,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OPUR3J,RW27,BAL,SC,D, ,V   , ,   ,FA, ,BAL,SC,D, ,      ,0000,0000,2960,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OPUR3J,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OPUR3J,RW27,BAL,SC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,OPUR3J,RW27,OPURA,SC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OPUR3J,RW28,BAL,SC,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OPUR3J,RW28,BAL,SC,D, ,V   , ,   ,FA, ,BAL,SC,D, ,      ,0000,0000,2960,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OPUR3J,RW28, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OPUR3J,RW28,BAL,SC,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,OPUR3J,RW28,OPURA,SC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPUR3K,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0910,    ,+,05000,     ,10000, ,   ,    ,   , , , , , , , , ;
