APPCH:020,R,R15, ,IGMAT,WA,P,C,E  F, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,18000, ,   ,    ,   ,WAVV,WA,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R15, ,VV401,WA,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1520,0048, ,06606,     ,     , ,   ,-372,   , , , , , ,B,J,S;
APPCH:040,R,R15, ,VV402,WA,P,C,E M ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,130,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15, ,UBSAG,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R15, ,SELNU,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R15, ,SELNU,WA,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1200,T010,+,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW15 ,     ,      ,05435, ,    , ,   ;S04051599,E138565115,0000;
RWY:RW33 ,     ,      ,05426, ,    , ,   ;S04062385,E138572625,0279;
