APPCH:010,A,I06,UNOLY,UNOLY,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0620,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I06, ,UNOLY,K6,P,C,E  I, ,   ,IF, ,IUEK,K6,P,I,      ,2424,0152,    ,    ,J,04000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I06, ,JOKEN,K6,P,C,E  F, ,   ,CF, ,IUEK,K6,P,I,      ,2424,0082,0620,0070,H,03200,03200,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I06, ,RW06,K6,P,G,G  M, ,   ,CF, ,IUEK,K6,P,I,      ,2424,0013,0620,0070, ,00992,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01360,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I06, ,IREKE,K6,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I06, ,IREKE,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2420,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I24,IREKE,IREKE,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2420,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I24, ,IREKE,K6,P,C,E  I, ,   ,IF, ,IELM,K6,P,I,      ,0624,0155,    ,    ,J,04000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I24, ,ALP,K6,D,B,E  F, ,   ,CF, ,IELM,K6,P,I,      ,0626,0082,2420,0072,H,03200,03158,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I24, ,RW24,K6,P,G,G  M, ,   ,CF, ,IELM,K6,P,I,      ,0624,0015,2420,0068, ,01007,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I24, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01360,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I24, ,UNOLY,K6,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I24, ,UNOLY,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0620,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R06,UNOLY,UNOLY,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0620,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,UNOLY,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,JOKEN,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0620,0070,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R06, ,CONAC,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0620,0028,+,02320,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R06, ,RW06,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0620,0042, ,00992,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01144,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,IREKE,K6,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R06, ,IREKE,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2430,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R10,MIXUE,MIXUE,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1010,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R10, ,MIXUE,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R10, ,HABOM,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1010,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R10, ,RW10,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1010,0068, ,00984,     ,     , ,   ,-336,   , , , , , ,A,J,S;
APPCH:040,R,R10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,01355,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R10, ,CEKAN,K6,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R10, ,CEKAN,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2810,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
