SID:010,5,ADBA1F,RW13,LL401,UK,P,C,EY  , ,   ,CF, ,LIV,UK,D, ,      ,1289,0065,1300,0060,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,ADBA1F,RW13,LLE01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADBA1F,RW13,ADBAN,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADBA1G,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0065,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,ADBA1G,RW31,LL203,UK,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADBA1G,RW31,LLN01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADBA1G,RW31,LLE01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADBA1G,RW31,ADBAN,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADBA2B,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0062,+,03450,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,2,ADBA2B,RW31,LIV,UK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADBA2B,RW31,ADBAN,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADBA3A,RW13, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,1300,0067,+,03450,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,2,ADBA3A,RW13, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADBA3A,RW13,ADBAN,UK,E,A,EEC , ,   ,CF, ,LIV,UK,D, ,      ,0841,0560,0840,0470,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBE1F,RW13,LL401,UK,P,C,EY  , ,   ,CF, ,LIV,UK,D, ,      ,1289,0065,1300,0060,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,DIBE1F,RW13,LL403,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIBE1F,RW13,LLW01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIBE1F,RW13,DIBED,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBE1G,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0065,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,DIBE1G,RW31,LL201,UK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIBE1G,RW31,LL205,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIBE1G,RW31,DIBED,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBE7A,RW13, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,1300,0067,+,03450,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:015,2,DIBE7A,RW13,LIV,UK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DIBE7A,RW13,DIBED,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBE8B,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0062,+,03450,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,2,DIBE8B,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBE8B,RW31,DIBED,UK,E,A,EEC , ,   ,CF, ,LIV,UK,D, ,      ,2719,0350,2720,0250,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIDN1F,RW13,LL401,UK,P,C,EY  , ,   ,CF, ,LIV,UK,D, ,      ,1289,0065,1300,0060,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,GIDN1F,RW13,LLE01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GIDN1F,RW13,GIDNO,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIDN1G,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0065,+,02960,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
SID:020,5,GIDN1G,RW31,LL203,UK,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GIDN1G,RW31,LLN01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GIDN1G,RW31,LLE01,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GIDN1G,RW31,GIDNO,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIDN2B,RW31, , , , ,    , ,   ,CD, ,LIV,UK,D, ,      ,    ,    ,3100,0062,+,03450,     ,10010, ,   ,    ,   ,LIV,UK,D, , , , , ;
