SID:020,5,DEGE1J,RW34,ZH570,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,07000, ,   ,    ,   ,LSZH,LS,P,A, , , , ;
SID:030,5,DEGE1J,RW34,ZH571,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,DEGE1J,RW34,ZH503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DEGE1J,RW34,ZH506,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DEGE1J,RW34,KOLUL,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DEGE1J,RW34,ZH504,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DEGE1J,RW34,ZH525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DEGE1J,RW34,DEGES,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DEGE1P,RW32,ZH579,LS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LSZH,LS,P,A, , , , ;
SID:030,5,DEGE1P,RW32,ZH580,LS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DEGE1P,RW32,ZH571,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,DEGE1P,RW32,ZH503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DEGE1P,RW32,ZH506,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DEGE1P,RW32,KOLUL,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DEGE1P,RW32,ZH504,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DEGE1P,RW32,ZH525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,DEGE1P,RW32,DEGES,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DEGE1T,RW16,ZH530,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,LSZH,LS,P,A, , , , ;
SID:030,5,DEGE1T,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DEGE1T,RW16,ZH521,LS,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,DEGE1T,RW16,ZH502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DEGE1T,RW16,KOLUL,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DEGE1T,RW16,ZH504,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DEGE1T,RW16,ZH525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,DEGE1T,RW16,DEGES,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DEGE2R,RW16,D147A,LS,P,C,EY  , ,   ,CF, ,KLO,LS,D, ,      ,1464,0010,1530,0010, ,     ,     ,07000, ,   ,    ,   ,LSZH,LS,P,A, , , , ;
SID:020,5,DEGE2R,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1530,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DEGE2R,RW16, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,DEGE2R,RW16,ZH502,LS,P,C,E   , ,   ,CF, ,KLO,LS,D, ,      ,0848,0090,0850,0030,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DEGE2R,RW16,KOLUL,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DEGE2R,RW16,ZH504,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DEGE2R,RW16,ZH525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,DEGE2R,RW16,DEGES,LS,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
