SID:010,2,BRP2U,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,01480,     ,10010, ,   ,    ,   ,LC,UK,P,N, , , , ;
SID:020,2,BRP2U,RW15,LC,UK,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BRP2U,RW15,D307Q,UK,P,C,E   ,R,   ,CF,Y,BRP,UK,D, ,      ,3070,0173,1270,0160,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BRP2U,RW15,BRP,UK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BRP2W,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,04930,     ,10010, ,   ,    ,   ,GO,UK,P,N, , , , ;
SID:020,2,BRP2W,RW33,GO,UK,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BRP2W,RW33,BRP,UK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOTA7U,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,01480,     ,10010, ,   ,    ,   ,LC,UK,P,N, , , , ;
SID:020,2,GOTA7U,RW15,LC,UK,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOTA7U,RW15,BO,UK,D,B,E   , ,   ,CF, ,BRP,UK,D, ,      ,3521,0206,0900,0280,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GOTA7U,RW15,GOTAP,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOTA7W,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,04930,     ,10010, ,   ,    ,   ,GO,UK,P,N, , , , ;
SID:015,2,GOTA7W,RW33, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GOTA7W,RW33,BO,UK,D,B,E   , ,   ,CF, ,BRP,UK,D, ,      ,3521,0206,1060,0280,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOTA7W,RW33,GOTAP,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAFE1U,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,01480,     ,10010, ,   ,    ,   ,LC,UK,P,N, , , , ;
SID:015,2,KAFE1U,RW15, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KAFE1U,RW15,KAFEL,UK,E,A,EEC , ,   ,CF, ,BRP,UK,D, ,      ,2809,0651,2580,0300,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAFE1W,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,04930,     ,10010, ,   ,    ,   ,GO,UK,P,N, , , , ;
SID:020,2,KAFE1W,RW33, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAFE1W,RW33,KAFEL,UK,E,A,EEC , ,   ,CF, ,BRP,UK,D, ,      ,2809,0651,2610,0270,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KURO3U,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,01480,     ,10010, ,   ,    ,   ,LC,UK,P,N, , , , ;
SID:020,2,KURO3U,RW15,LC,UK,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KURO3U,RW15,BO,UK,D,B,E   , ,   ,CF, ,BRP,UK,D, ,      ,3521,0206,0900,0280,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KURO3U,RW15,KUROS,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KURO3W,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,04930,     ,10010, ,   ,    ,   ,GO,UK,P,N, , , , ;
SID:015,2,KURO3W,RW33, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KURO3W,RW33,BO,UK,D,B,E   , ,   ,CF, ,BRP,UK,D, ,      ,3521,0206,1060,0280,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KURO3W,RW33,KUROS,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TUVO2U,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1480,    ,+,01480,     ,10010, ,   ,    ,   ,LC,UK,P,N, , , , ;
SID:020,2,TUVO2U,RW15,LC,UK,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TUVO2U,RW15,TUVOG,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TUVO3W,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,04930,     ,10010, ,   ,    ,   ,GO,UK,P,N, , , , ;
SID:015,2,TUVO3W,RW33, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
