SID:010,5,REBU1Z,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2100,    ,+,03030,     ,08000, ,   ,    ,   , , , , , , , , ;
SID:020,5,REBU1Z,RW21,SU500,LE,P,C,EY  , ,   ,CF, ,LLE,LE,D, ,      ,0464,0504,2190,0030,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REBU1Z,RW21,SU501,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,REBU1Z,RW21,SU502,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REBU1Z,RW21,REBUL,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LATR1F,RW03,LATRO,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,LATR1F,RW03,UPISA,LE,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,REBU1F,RW03,REBUL,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,REBU1F,RW03,UPISA,LE,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R03,UPISA,UPISA,LE,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,UPISA,SU17S,LE,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,SU17S,LE,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,SU09S,LE,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0240,0073,+,07000,     ,     , ,   ,    ,   ,LESU,LE,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R03, ,SU06S,LE,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0240,0030,+,05600,     ,     , ,   ,-440,   , , , , , ,B,J,S;
APPCH:030,R,R03, ,SU04S,LE,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0240,0021, ,04614,     ,     , ,   ,-440,   , , , , , ,B,J,S;
APPCH:040,R,R03, ,SU400,LE,P,C,EYM , ,010,CF, ,LLE,LE,D, ,      ,0466,0542,0240,0049,+,05300,     ,     ,-,130,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,SU06S,LE,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,130,    ,   , , , , , ,B,J,S;
APPCH:060,R,R03, ,UPISA,LE,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R03, ,UPISA,LE,P,C,EECH,R,   ,HM, , , , , ,      ,    ,    ,0030,T010,+,08000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW03 ,     ,      ,02628, ,    , ,   ;N42201017,E001242404,0000;
RWY:RW21 ,     ,      ,02628, ,    , ,   ;N42204537,E001245256,0000;
