SID:010,2,OBL01D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1140,    ,+,01010,     ,06920,-,205,    ,   ,CZO,ZS,D, , , , , ;
SID:020,2,OBL01D,RW11,CZO,ZS,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02980,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OBL01D,RW11,D,ZS,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OBL01D,RW11,D251U,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OBL01D,RW11,OBLAP,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OBL11D,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2940,    ,+,01180,     ,06920,-,205,    ,   ,CZO,ZS,D, , , , , ;
SID:020,2,OBL11D,RW29, , , , ,    ,L,   ,CR, ,CZO,ZS,D, ,      ,2580,    ,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OBL11D,RW29,D,ZS,P,C,E  H, ,   ,CF, ,CZO,ZS,D, ,      ,2510,0160,2510,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OBL11D,RW29,D251U,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OBL11D,RW29,OBLAP,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBL51X,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1140,    ,+,01010,     ,06890, ,   ,    ,   ,CZO,ZS,D, , , , , ;
SID:020,5,OBL51X,RW11,CG109,ZS,P,C,E  H,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,OBL51X,RW11,CG303,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OBL51X,RW11,OBLAP,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBL52X,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2940,    ,+,01180,     ,06890, ,   ,    ,   ,CZO,ZS,D, , , , , ;
SID:020,5,OBL52X,RW29,CG109,ZS,P,C,E  H,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,OBL52X,RW29,CG303,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OBL52X,RW29,OBLAP,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SAS01D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1140,    ,+,01010,     ,06920, ,   ,    ,   ,CZO,ZS,D, , , , , ;
SID:020,2,SAS01D,RW11,D130J,ZS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SAS01D,RW11,C,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SAS01D,RW11,SASAN,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SAS11D,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2940,    ,+,01180,     ,06920,-,205,    ,   ,CZO,ZS,D, , , , , ;
SID:020,2,SAS11D,RW29,CZO,ZS,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02980,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SAS11D,RW29,C,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SAS11D,RW29,SASAN,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAS51X,RW11, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1140,    ,+,01010,     ,06890, ,   ,    ,   ,CZO,ZS,D, , , , , ;
SID:020,5,SAS51X,RW11,CG301,ZS,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,SAS51X,RW11,SASAN,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAS52X,RW29, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2940,    ,+,01180,     ,06890, ,   ,    ,   ,CZO,ZS,D, , , , , ;
SID:020,5,SAS52X,RW29,CG108,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03960,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,SAS52X,RW29,CG110,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
