SID:010,5,ARTU6C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1170,    ,+,02006,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,5,ARTU6C,RW12,BB023,UI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,5,ARTU6C,RW12,BB025,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARTU6C,RW12,BB032,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARTU6C,RW12,BB035,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ARTU6C,RW12,BB007,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ARTU6C,RW12,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARTU6D,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2970,    ,+,02002,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,5,ARTU6D,RW30,BB049,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARTU6D,RW30,BB053,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARTU6D,RW30,BB054,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARTU6D,RW30,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTU6K,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1170,    ,+,02500,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,2,ARTU6K,RW12,GG,UI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARTU6K,RW12,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTU6L,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2970,    ,+,02500,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,2,ARTU6L,RW30,ARTUL,UI,E,A,EE  , ,   ,CF, ,BRT,UI,D, ,      ,3145,0591,3140,0560,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTU6M,RW12, , , , ,    , ,   ,CD, ,BRT,UI,D, ,      ,    ,    ,1170,0045, ,     ,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,2,ARTU6M,RW12,BRT,UI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARTU6M,RW12,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTU6N,RW30, , , , ,    , ,   ,CD, ,BRT,UI,D, ,      ,    ,    ,2970,0038, ,     ,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:012,2,ARTU6N,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,ARTU6N,RW30,BRT,UI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ARTU6N,RW30,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARTU6S,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1170,    ,+,02006,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,5,ARTU6S,RW12,BB023,UI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARTU6S,RW12,BB068,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:040,5,ARTU6S,RW12,BB069,UI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARTU6S,RW12,ARTUL,UI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASBO6C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1170,    ,+,02006,     ,05000, ,   ,    ,   ,UIBB,UI,P,A, , , , ;
SID:020,5,ASBO6C,RW12,BB027,UI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
