SID:010,5,ABON1E,RW09,PI006,LP,P,C,E   , ,   ,CF, ,VFL,LP,D, ,      ,0883,0170,0920,0076, ,     ,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,ABON1E,RW09,ABONU,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GORZ1E,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,00700,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,GORZ1E,RW09,GORZI,LP,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GORZ1W,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,00700,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,GORZ1W,RW27,GORZI,LP,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEDB1W,RW27,PI670,LP,P,C,E   , ,   ,CF, ,VFL,LP,D, ,      ,0662,0023,2720,0061, ,     ,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,LEDB1W,RW27,PI671,LP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LEDB1W,RW27,HR539,LP,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LEDB1W,RW27,LEDBU,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOJA1W,RW27,PI670,LP,P,C,E   , ,   ,CF, ,VFL,LP,D, ,      ,0662,0023,2720,0061, ,     ,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,NOJA1W,RW27,PI671,LP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOJA1W,RW27,NOJAK,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODIT1E,RW09,PI006,LP,P,C,E   , ,   ,CF, ,VFL,LP,D, ,      ,0883,0170,0920,0076, ,     ,     ,05000, ,   ,    ,   ,LPPI,LP,P,A, , , , ;
SID:020,5,ODIT1E,RW09,ODITU,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BUNU1A,ALL,BUNUB,LP,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   ,LPPI,LP,P,A, , , , ;
STAR:020,5,BUNU1A,ALL,GORZI,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TIMT1A,ALL,TIMTO,LP,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   ,LPPI,LP,P,A, , , , ;
STAR:020,5,TIMT1A,ALL,ODITU,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,L27,GOXAS,GOXAS,LP,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L27,GOXAS,CF27,LP,P,C,EE  , ,   ,CF, ,IPO,LP,P,I,      ,0916,0183,2720,0097,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L27, ,CF27,LP,P,C,E  I, ,   ,IF, ,IPO,LP,P,I,      ,0916,0183,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L27, ,ORPIC,LP,P,C,E  F, ,   ,CF, ,IPO,LP,P,I,      ,0916,0163,2720,0020,+,05000,     ,     , ,   ,    ,   ,LPPI,LP,P,A, ,0,D,S;
APPCH:025,L,L27, ,40LOC,LP,P,C,E S , ,   ,CF, ,IPO,LP,P,I,      ,0916,0051,2720,0112,+,01430,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L27, ,MA27,LP,P,C,E  M, ,   ,CF, ,IPO,LP,P,I,      ,0916,0024,2720,0027, ,00570,     ,     , ,   ,-300,   , , , , , ,0,D,S;
