SID:010,2,ANDE2A,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2500,    ,+,00430,     ,03000, ,   ,    ,   ,SRV,SE,D, , , , , ;
SID:020,2,ANDE2A,RW25,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2500,0030,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANDE2A,RW25, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANDE2A,RW25,ANDEL,SE,E,A,EEC , ,   ,CF, ,SRV,SE,D, ,      ,0082,0199,0080,0100,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANDEL2,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00430,     ,03000, ,   ,    ,   ,SRV,SE,D, , , , , ;
SID:020,2,ANDEL2,RW07,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,0700,0050,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANDEL2,RW07, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,3380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANDEL2,RW07,ANDEL,SE,E,A,EEC , ,   ,CF, ,SRV,SE,D, ,      ,0082,0199,0080,0080,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SRV2,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2500,    ,+,00430,     ,03000, ,   ,    ,   ,SRV,SE,D, , , , , ;
SID:020,2,SRV2,RW25,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2500,0050,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SRV2,RW25,SRV,SE,D, ,VEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D07-Z,SRV,SRV,SE,D, ,V CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D07-Z,SRV,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2220,0080,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D07-Z,SRV,CD07,SE,P,C,EE  ,R,   ,CF,Y,SRV,SE,D, ,      ,2490,0080,0690,0010,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D07-Z, ,CD07,SE,P,C,E  I, ,   ,IF, ,SRV,SE,D, ,      ,2490,0080,    ,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D07-Z, ,FD07,SE,P,C,E  F, ,   ,CF, ,SRV,SE,D, ,      ,2490,0056,0690,0024,+,01900,     ,     , ,   ,    ,   ,SRV,SE,D, , ,0, ,S;
APPCH:030,D,D07-Z, ,MD07,SE,P,C,E  M, ,   ,CF, ,SRV,SE,D, ,      ,2490,0007,0690,0049, ,00341,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D07-Z, ,SRV,SE,D, ,V M , ,   ,CF, ,SRV,SE,D, ,      ,0000,0000,0690,0007, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D07-Z, ,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,0690,0050,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D07-Z, ,SRV,SE,D, ,V C ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D07-Z, ,SRV,SE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2220,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D25-Y,ANDEL,ANDEL,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D25-Y,ANDEL,D008L,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D25-Y,ANDEL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1880,    , ,     ,     ,     ,-,180,    ,   , , , , , ,0, ,S;
APPCH:040,A,D25-Y,ANDEL,D069J,SE,P,C,E   ,R,   ,AF, ,SRV,SE,D, ,      ,0690,0100,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D25-Y,ANDEL,FD25,SE,P,C,EE  , ,   ,CF, ,SRV,SE,D, ,      ,0690,0080,2490,0020,+,02130,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D25-Y, ,FD25,SE,P,C,E  F, ,   ,IF, ,SRV,SE,D, ,      ,0690,0080,    ,    ,+,02130,     ,     , ,   ,    ,   ,SRV,SE,D, , ,0, ,S;
APPCH:030,D,D25-Y, ,MD25,SE,P,C,E  M, ,   ,CF, ,SRV,SE,D, ,      ,0690,0023,2490,0057, ,00332,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D25-Y, ,SRV,SE,D, ,V M , ,   ,CF, ,SRV,SE,D, ,      ,0000,0000,2490,0023, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D25-Y, ,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2490,0050,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D25-Y, ,SRV,SE,D, ,V C ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D25-Y, ,SRV,SE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2220,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D25-Z,SRV,SRV,SE,D, ,V CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D25-Z,SRV,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,0420,0080,+,02130,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D25-Z,SRV,FD25,SE,P,C,EE  ,R,   ,CF,Y,SRV,SE,D, ,      ,0690,0080,2490,0010,+,02130,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D25-Z, ,FD25,SE,P,C,E  F, ,   ,IF, ,SRV,SE,D, ,      ,0690,0080,    ,    ,+,02130,     ,     , ,   ,    ,   ,SRV,SE,D, , ,0, ,S;
APPCH:030,D,D25-Z, ,MD25,SE,P,C,E  M, ,   ,CF, ,SRV,SE,D, ,      ,0690,0023,2490,0057, ,00332,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D25-Z, ,SRV,SE,D, ,V M , ,   ,CF, ,SRV,SE,D, ,      ,0000,0000,2490,0023, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D25-Z, ,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2490,0050,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D25-Z, ,SRV,SE,D, ,V C ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D25-Z, ,SRV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0420,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I07-Y,SRV,SRV,SE,D, ,V CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I07-Y,SRV,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,2210,0080,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I07-Y,SRV,CF07,SE,P,C,EE B,R,   ,CF,Y,ISR,SE,P,I,      ,2498,0096,0690,0010,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I07-Y, ,CF07,SE,P,C,E  I, ,   ,IF, ,ISR,SE,P,I,      ,2498,0096,    ,    ,J,01900,01900,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I07-Y, ,FF07,SE,P,C,E  F, ,   ,CF, ,ISR,SE,P,I,      ,2498,0072,0690,0024,H,01900,01900,     , ,   ,-300,   ,SRV,SE,D, , ,0,D,S;
APPCH:030,I,I07-Y, ,RW07,SE,P,G,G  M, ,   ,CF, ,ISR,SE,P,I,      ,2498,0015,0690,0057, ,00071,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I07-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I07-Y, ,SRV,SE,D, ,V   , ,   ,FD, ,SRV,SE,D, ,      ,0000,0000,0690,0050,+,01100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I07-Y, ,SRV,SE,D, ,V C ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I07-Y, ,SRV,SE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2210,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW07 ,-0060,      ,00021, ,ISR ,1,   ;S03264594,W080002484,0000;
RWY:RW25 ,+0060,      ,00017, ,    , ,   ;S03261561,W079591073,0000;
