SID:010,5,ANG4N,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0280,    ,+,00540,     ,05000, ,   ,    ,   ,LFRS,LF,P,A, , , , ;
SID:020,5,ANG4N,RW03,VELUD,LF,E,A,E   , ,   ,CF, ,NTS,LF,D, ,      ,0960,0126,0960,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANG4N,RW03,ANG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANG4P,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0280,    ,+,00540,     ,05000, ,   ,    ,   ,LFRS,LF,P,A, , , , ;
SID:020,5,ANG4P,RW03,WIQMO,LF,E,A,E   , ,   ,CF, ,NTS,LF,D, ,      ,3549,0070,3550,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANG4P,RW03,ANG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANG4S,RW21,LULID,LF,E,A,EYC , ,   ,CF, ,NTS,LF,D, ,      ,2001,0023,2080,0010,+,00490,     ,05000, ,   ,    ,   ,LFRS,LF,P,A, , , , ;
SID:020,5,ANG4S,RW21,VELUD,LF,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANG4S,RW21,ANG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANG4T,RW21,LULID,LF,E,A,EYC , ,   ,CF, ,NTS,LF,D, ,      ,2001,0023,2080,0010,+,00490,     ,05000, ,   ,    ,   ,LFRS,LF,P,A, , , , ;
SID:020,5,ANG4T,RW21,ELNER,LF,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANG4T,RW21,ANG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
