APPCH:010,A,P11,FOYTE,FOYTE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P11,FOYTE,ULINN,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P11, ,ULINN,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P11, ,JAYEF,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,    ,0050,+,02000,     ,     , ,   ,    ,   ,RW11,K2,P,G, ,P,P,S;
APPCH:030,P,P11, ,RW11,K2,P,G,G  M, ,   ,TF, , , , , ,      ,    ,    ,    ,0051, ,00390,     ,     , ,   ,-300,   , , , , , ,P,P,S;
APPCH:040,P,P11, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1100,    ,+,00792,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P11, ,FOT,K2,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P11, ,FOT,K2,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1610,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,DINSE,DINSE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,DINSE,JEWPE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,DINSE,SPHER,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:040,A,P29,DINSE,JEVSY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,KNEES,KNEES,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,KNEES,YAGER,K2,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06800,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,KNEES,SPHER,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:040,A,P29,KNEES,JEVSY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,PLYAT,PLYAT,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,PLYAT,JEVGY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,PLYAT,SPHER,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:040,A,P29,PLYAT,JEVSY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P29, ,JEVSY,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P29, ,ELLYS,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,    ,0035,+,02700,     ,     , ,   ,    ,   ,IZPUH,K2,P,C, ,P,P,S;
APPCH:030,P,P29, ,IZPUH,K2,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,    ,0055, ,00624,     ,     , ,   ,-354,   , , , , , ,P,P,S;
APPCH:040,P,P29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2760,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P29, ,FOT,K2,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P29, ,FOT,K2,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1610,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW11 ,     ,      ,00341, ,    , ,   ;N40332623,W124081813,0000;
RWY:RW29 ,     ,      ,00393, ,    , ,   ;N40330215,W124073699,0000;
