SID:010,5,NIBR1A,RW02,MU901,SK,P,C,EY  , ,010,CF, ,MTU,SK,D, ,      ,0207,0037,0210,0030,+,01000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,NIBR1A,RW02,NIBRO,SK,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VURM1B,RW02,MU901,SK,P,C,EY  , ,010,CF, ,MTU,SK,D, ,      ,0207,0037,0210,0030,+,01000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,VURM1B,RW02,VURMU,SK,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IRID1A,RW02,IRIDA,SK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,IRID1A,RW02,NIBRO,SK,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IRID1A,RW02,VURMU,SK,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IRID1A,RW02,IRISA,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,VURM1A,RW02,VURMU,SK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,VURM1A,RW02,IRISA,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:020,D,D20, ,FF20,SK,P,C,E  F, ,   ,IF, ,MTU,SK,D, ,      ,0190,0060,    ,    ,+,01700,     ,19000, ,   ,    ,   ,MTU,SK,D, , ,0, ,S;
APPCH:030,D,D20, ,MA20,SK,P,C,E  M, ,   ,CF, ,MTU,SK,D, ,      ,0190,0020,1990,0040, ,00867,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1990,    ,+,01080,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20, , , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2400,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20, ,MTU,SK,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20, ,MTU,SK,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1990,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R02,IRISA,IRISA,SK,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R02,IRISA,OPMIX,SK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R02, ,OPMIX,SK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R02, ,EGLEM,SK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0210,0050,+,02380,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R02, ,MU401,SK,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0210,0018,+,01820,     ,     , ,   ,-355,   , , , , , ,B,J,S;
APPCH:030,R,R02, ,RW02,SK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0210,0032, ,00614,     ,     , ,   ,-355,   , , , , , ,B,J,S;
APPCH:040,R,R02, ,MU402,SK,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R02, ,IRISA,SK,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:060,R,R02, ,IRISA,SK,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1110,T010,+,05000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW02 ,     ,      ,00554, ,    , ,   ;N01144480,W070140814,0000;
RWY:RW20 ,     ,      ,00557, ,    , ,   ;N01154078,W070135708,0000;
