SID:010,2,BELI2C,RW24,PW,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:020,2,BELI2C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2430,    ,+,02800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,BELI2C,RW24, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BELI2C,RW24,BELIM,UH,E,A,EE  , ,   ,CF, ,NRG,UE,D, ,      ,1880,1172,1460,0170,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BELI3C,RW24,DER24,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:010,2,BELI3C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2430,    ,+,02800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BELI3C,RW24, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BELI3C,RW24,BELIM,UH,E,A,EE  , ,   ,CF, ,NRG,UE,D, ,      ,1880,1172,1500,0200,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BELI5D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0630,    ,+,02800,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:030,2,BELI5D,RW06,PW,UE,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BELI5D,RW06,BELIM,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BELI6D,RW06,DER06,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:010,2,BELI6D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0630,    ,+,02800,     ,     ,-,180,    ,   , , , , , , , , ;
SID:015,2,BELI6D,RW06,P,UE,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BELI6D,RW06,BELIM,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELO2C,RW24,PW,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:020,2,DELO2C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2430,    ,+,02800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DELO2C,RW24, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DELO2C,RW24,DELOK,UE,E,A,EE  , ,   ,CF, ,NRG,UE,D, ,      ,2068,0914,3210,0080,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELO3C,RW24,DER24,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:020,2,DELO3C,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2430,    ,+,02800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,DELO3C,RW24, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DELO3C,RW24,DELOK,UE,E,A,EE  , ,   ,CF, ,NRG,UE,D, ,      ,2068,0914,3150,0130,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELO5D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0630,    ,+,02800,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:020,2,DELO5D,RW06, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DELO5D,RW06,DELOK,UE,E,A,EE  , ,   ,CF, ,NRG,UE,D, ,      ,2068,0914,3210,0140,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELO5Z,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0630,    ,+,02800,     ,08000, ,   ,    ,   ,UHBW,UE,P,A, , , , ;
SID:020,2,DELO5Z,RW06,PW,UE,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
