SID:010,5,ADMI1C,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1440,    ,+,00500,     ,06000, ,   ,    ,   ,VGHS,VG,P,A, , , , ;
SID:020,5,ADMI1C,RW14,HS001,VG,P,C,E   , ,   ,CF, ,DAC,VG,D, ,      ,1448,0035,1440,0030,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADMI1C,RW14,GURKI,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADMI1C,RW14,AGOKO,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADMI1C,RW14,LUBNO,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,ADMI1C,RW14,ONIVU,VG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADMI1C,RW14,ADMIL,VG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADMI1D,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1440,    ,+,00500,     ,06000, ,   ,    ,   ,VGHS,VG,P,A, , , , ;
SID:020,5,ADMI1D,RW14,HS001,VG,P,C,E   , ,   ,CF, ,DAC,VG,D, ,      ,1448,0035,1440,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADMI1D,RW14,HS002,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADMI1D,RW14,ELBOM,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADMI1D,RW14,GOLIX,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADMI1D,RW14,ADMIL,VG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADMIL1,RW14,DAC,VG,D, ,V   , ,   ,CF, ,DAC,VG,D, ,      ,0000,0000,1440,0010, ,     ,     ,06000, ,   ,    ,   ,DAC,VG,D, , , , , ;
SID:015,2,ADMIL1,RW14,D141J,VG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ADMIL1,RW14,KANDI,VG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
