SID:010,2,BUZ1A,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3120,    ,+,00430,     ,05000, ,   ,    ,   ,KHG,OI,D, , , , , ;
SID:020,2,BUZ1A,RW31, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUZ1A,RW31,BUZ,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,1218,0327,1220,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUZ1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,00430,     ,05000, ,   ,    ,   ,KHG,OI,D, , , , , ;
SID:030,2,BUZ1B,RW13,BUZ,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,1218,0327,1220,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUZ1E,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3120,    ,+,00430,     ,05000, ,   ,    ,   ,KHG,OI,D,B, , , , ;
SID:020,2,BUZ1E,RW31, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUZ1E,RW31,BUZ,OI,D, ,VE  , ,   ,CF, ,BUZ,OI,D, ,      ,0000,0000,1220,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUZ1F,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,00430,     ,05000, ,   ,    ,   ,KHG,OI,D,B, , , , ;
SID:020,2,BUZ1F,RW13,BUZ,OI,D, ,VE  , ,   ,CF, ,BUZ,OI,D, ,      ,0000,0000,1220,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IBKU1A,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3120,    ,+,00430,     ,05000, ,   ,    ,   ,KHG,OI,D, , , , , ;
