SID:010,2,AMAL1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,AMAL1A,RW05,KPL,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,AMAL1A,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMAL1A,RW05,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1480,0170,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAL1B,RW05,D049M,LG,P,C,E   , ,   ,CF, ,KPL,LG,D, ,      ,0490,0130,0490,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,AMAL1B,RW05,D049P,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,AMAL1B,RW05,D141P,LG,P,C,EY  ,R,   ,AF, ,KPL,LG,D, ,      ,1410,0160,0490,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AMAL1B,RW05,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1480,0060,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,AMAL1C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,AMAL1C,RW23,KPL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,AMAL1C,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMAL1C,RW23,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1480,0160,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAL1D,RW23, , , , ,    , ,   ,CD, ,KPL,LG,D, ,      ,    ,    ,2290,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,AMAL1D,RW23,D229P,LG,P,C,E   , ,   ,CF, ,KPL,LG,D, ,      ,2290,0160,2290,0030, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,AMAL1D,RW23,D184P,LG,P,C,E   ,L,   ,AF, ,KPL,LG,D, ,      ,1840,0160,2290,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMAL1D,RW23,D154P,LG,P,C,EY  ,L,   ,AF, ,KPL,LG,D, ,      ,1540,0160,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AMAL1D,RW23,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1480,0070,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAL1L,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,AMAL1L,RW23,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0376,0012,2280,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMAL1L,RW23,KHR,LG,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,AMAL1L,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AMAL1L,RW23,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1510,0160,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAL1N,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,AMAL1N,RW05,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0376,0012,0500,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMAL1N,RW05,KHR,LG,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,AMAL1N,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AMAL1N,RW05,AMALA,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,1482,0229,1510,0180,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1A,RW05,KPL,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ASKO1A,RW05,ASKOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1B,RW05,D049M,LG,P,C,E   , ,   ,CF, ,KPL,LG,D, ,      ,0490,0130,0490,0130, ,     ,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1B,RW05,D049P,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ASKO1B,RW05,D141P,LG,P,C,E   ,R,   ,AF, ,KPL,LG,D, ,      ,1410,0160,0490,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASKO1B,RW05,D210P,LG,P,C,EY  ,R,   ,AF, ,KPL,LG,D, ,      ,2100,0160,1410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASKO1B,RW05,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2178,0228,2180,0050,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,ASKO1C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,02000,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1C,RW23,KPL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ASKO1C,RW23, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASKO1C,RW23,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2178,0228,2180,0170,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00420,     ,07000, ,   ,    ,   ,KPL,LG,D, , , , , ;
SID:020,2,ASKO1E,RW23,ASKOS,LG,E,A,EEC , ,   ,CF, ,KPL,LG,D, ,      ,2178,0228,2180,0220,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASKO1L,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00420,     ,07000, ,   ,    ,   ,KHR,LG,D,B, , , , ;
SID:020,2,ASKO1L,RW23,KHR,LG,D,B,E   , ,   ,FA, ,KPL,LG,D, ,      ,0376,0012,2280,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASKO1L,RW23,KHR,LG,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
