APPCH:020,A,I14L,SAU,D014P,EY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I14L,SAU,D014R,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,0140,0175,0140,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I14L,SAU,D316O,EY,P,C,E  B,L,   ,AF, ,SAU,EY,D, ,      ,3158,0175,0140,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I14L,SAU,CF14L,EY,P,C,EE  , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0141,1360,0034,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I14L, ,CF14L,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3162,0141,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I14L, ,FI14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0077,1360,0064,H,02300,02300,     , ,   ,-300,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,I,I14L, ,RW14L,EY,P,G,G  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0021,1360,0056, ,00502,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14L, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,I14LY,FULMI,FULMI,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I14LY,FULMI,SQQ18,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I14LY,FULMI,D316R,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,3164,0176,3430,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I14LY,FULMI,D316N,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I14LY,FULMI,CF1LY,EY,P,C,EE B, ,   ,TF, ,ISZ,EY,P,I,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I14LY,SQQ,SQQ,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I14LY,SQQ,D292L,EY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I14LY,SQQ,D292M,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I14LY,SQQ,D307M,EY,P,C,E   ,R,   ,AF, ,SQQ,EY,D, ,      ,3070,0130,2920,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I14LY,SQQ, , , , , E  , ,   ,CI, ,ISZ,EY,P,I,      ,    ,    ,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I14LY, ,CF1LY,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3162,0129,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I14LY, ,FI14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0077,1360,0052,H,02300,02300,     , ,   ,-300,   ,SQQ,EY,D, , ,0,D,S;
APPCH:030,I,I14LY, ,RW14L,EY,P,G,G  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0021,1360,0056, ,00502,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14LY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14LY, ,SQQ,EY,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I14LZ,FULMI,FULMI,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I14LZ,FULMI,D343R,EY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I14LZ,FULMI,D316O,EY,P,C,E  B,L,   ,AF, ,SAU,EY,D, ,      ,3158,0175,3430,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I14LZ,FULMI,CF14L,EY,P,C,EE  , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0141,1360,0034,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I14LZ,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I14LZ,SAU,D014P,EY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I14LZ,SAU,D014R,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,0140,0175,0140,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I14LZ,SAU,D316O,EY,P,C,E  B,L,   ,AF, ,SAU,EY,D, ,      ,3158,0175,0140,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I14LZ,SAU,CF14L,EY,P,C,EE  , ,   ,CF, ,ISZ,EY,P,I,      ,3162,0141,1360,0034,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I14LZ, ,CF14L,EY,P,C,E  I, ,   ,IF, ,ISZ,EY,P,I,      ,3162,0141,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I14LZ, ,FI14L,EY,P,C,E  F, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0077,1360,0064,H,02300,02300,     , ,   ,-300,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,I,I14LZ, ,RW14L,EY,P,G,G  M, ,   ,CF, ,ISZ,EY,P,I,      ,3162,0021,1360,0056, ,00502,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14LZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14LZ, ,SAU,EY,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32R,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32R,ODASA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32R,ODASA,D144K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1440,0110,1720,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32R,ODASA, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32R,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32R,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,1110,0096, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32R,SAU,D111K,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,1110,0110,1110,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32R,SAU,D129K,EY,P,C,E   ,R,   ,AF, ,SAU,EY,D, ,      ,1290,0110,1110,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32R,SAU, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32R, ,CF32R,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0133,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32R, ,FI32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0077,3160,0056,H,02300,02300,     , ,   ,-300,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,I,I32R, ,RW32R,EY,P,G,G  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0021,3160,0056, ,00492,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32R, ,SAU,EY,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32RY,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32RY,ODASA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32RY,ODASA,D145K,EY,P,C,E   ,L,   ,AF, ,SQQ,EY,D, ,      ,1450,0105,1720,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32RY,ODASA, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32RY,SQQ,SQQ,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32RY,SQQ,D111I,EY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32RY,SQQ,D111J,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32RY,SQQ,D127K,EY,P,C,E   ,R,   ,AF, ,SQQ,EY,D, ,      ,1270,0105,1110,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32RY,SQQ, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32RY, ,CF3RY,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0129,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32RY, ,FI32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0077,3160,0052,H,02300,02300,     , ,   ,-300,   ,SQQ,EY,D, , ,0,D,S;
APPCH:030,I,I32RY, ,RW32R,EY,P,G,G  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0021,3160,0056, ,00492,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32RY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32RY, ,SQQ,EY,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32RZ,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32RZ,ODASA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32RZ,ODASA,D144K,EY,P,C,E   ,L,   ,AF, ,SAU,EY,D, ,      ,1440,0110,1720,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32RZ,ODASA, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32RZ,SAU,SAU,EY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32RZ,SAU,SAU,EY,D, ,V   , ,   ,FD, ,SAU,EY,D, ,      ,0000,0000,1110,0096, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32RZ,SAU,D111K,EY,P,C,E   , ,   ,CF, ,SAU,EY,D, ,      ,1110,0110,1110,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32RZ,SAU,D129K,EY,P,C,E   ,R,   ,AF, ,SAU,EY,D, ,      ,1290,0110,1110,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32RZ,SAU, , , , , E  , ,   ,CI, ,IDL,EY,P,I,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32RZ, ,CF32R,EY,P,C,E  I, ,   ,IF, ,IDL,EY,P,I,      ,1361,0133,    ,    ,J,03500,02300,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32RZ, ,FI32R,EY,P,C,E  F, ,   ,CF, ,IDL,EY,P,I,      ,1361,0077,3160,0056,H,02300,02300,     , ,   ,-300,   ,SAU,EY,D, , ,0,D,S;
APPCH:030,I,I32RZ, ,RW32R,EY,P,G,G  M, ,   ,CF, ,IDL,EY,P,I,      ,1361,0021,3160,0056, ,00492,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32RZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32RZ, ,SAU,EY,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,L14L,FULMI,FULMI,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
