APPCH:010,A,I26-Y,UTURO,UTURO,EK,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I26-Y,UTURO,EB262,EK,P,C,EE B, ,   ,TF, ,ES,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I26-Y, ,EB262,EK,P,C,E  I, ,   ,IF, ,ES,EK,P,I,      ,0765,0115,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I26-Y, ,EB26F,EK,P,C,E  F, ,   ,CF, ,ES,EK,P,I,      ,0765,0074,2570,0042,H,02000,02000,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I26-Y, ,RW26,EK,P,G,G  M, ,   ,CF, ,ES,EK,P,I,      ,0765,0016,2570,0057, ,00148,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I26-Y, ,EB263,EK,P,C,E M , ,   ,CF, ,TNO,EK,D, ,      ,2585,1019,2570,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I26-Y, ,TOMMO,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,02000,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I26-Y, ,TOMMO,EK,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0540,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,I26-Z,HUCXA,HUCXA,EK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I26-Z,HUCXA,EB262,EK,P,C,EE B, ,   ,TF, ,ES,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I26-Z,TITBA,TITBA,EK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I26-Z,TITBA,EB262,EK,P,C,EE B, ,   ,TF, ,ES,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     ,-,240,    ,   , , , , , ,0,N,S;
APPCH:010,A,I26-Z,UTURO,UTURO,EK,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I26-Z,UTURO,EB262,EK,P,C,EE B, ,   ,TF, ,ES,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I26-Z, ,EB262,EK,P,C,E  I, ,   ,IF, ,ES,EK,P,I,      ,0765,0115,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I26-Z, ,EB26F,EK,P,C,E  F, ,   ,CF, ,ES,EK,P,I,      ,0765,0074,2570,0042,H,02000,02000,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I26-Z, ,RW26,EK,P,G,G  M, ,   ,CF, ,ES,EK,P,I,      ,0765,0016,2570,0057, ,00148,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I26-Z, ,EB263,EK,P,C,E M , ,   ,CF, ,TNO,EK,D, ,      ,2585,1019,2570,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I26-Z, ,TOMMO,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,02000,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I26-Z, ,TOMMO,EK,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0540,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,R08,DIGOV,DIGOV,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R08,DIGOV,BANLU,EK,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,240,    ,   , , , , , ,A,J,S;
APPCH:010,A,R08,OBOSI,OBOSI,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R08,OBOSI,BANLU,EK,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,240,    ,   , , , , , ,A,J,S;
APPCH:010,A,R08,TOMMO,TOMMO,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R08,TOMMO,BANLU,EK,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R08, ,BANLU,EK,E,A,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R08, ,EB081,EK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0760,0041,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R08, ,RW08,EK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0770,0059, ,00128,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R08, ,EB08M,EK,P,C,EYM , ,010,CF, ,SVA,EN,D, ,      ,1682,1552,0770,0025, ,     ,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:050,R,R08, ,BANLU,EK,E,A,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:060,R,R08, ,TOMMO,EK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,02000,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:070,R,R08, ,TOMMO,EK,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0540,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:010,A,R26,HUCXA,HUCXA,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,HUCXA,EB262,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R26,TITBA,TITBA,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,TITBA,EB262,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,240,    ,   , , , , , ,A,J,S;
APPCH:010,A,R26,UTURO,UTURO,EK,E,A,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,UTURO,EB262,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R26, ,EB262,EK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R26, ,EB261,EK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2570,0041,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R26, ,RW26,EK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2570,0058, ,00147,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R26, ,EB263,EK,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R26, ,TOMMO,EK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,02000,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R26, ,TOMMO,EK,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0540,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
RWY:RW08 ,+0223,      ,00078, ,OO  ,1,   ;N55312584,E008320056,0000;
RWY:RW26 ,     ,      ,00097, ,ES  ,1,   ;N55314116,E008342623,0000;
