SID:020,5,AMSE2A,RW03,CN400,EN,P,C,E   , ,   ,CF, ,SVA,EN,D, ,      ,0336,0166,0320,0070, ,     ,     ,07000,-,230,    ,   ,ENCN,EN,P,A,A, , , ;
SID:030,5,AMSE2A,RW03,CN410,EN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,AMSE2A,RW03,CN411,EN,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,AMSE2A,RW03,CN804,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AMSE2A,RW03,ELNIP,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AMSE2A,RW03,AMSEV,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AMSE7B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2120,    ,+,00700,     ,07000,-,210,    ,   ,ENCN,EN,P,A,A, , , ;
SID:020,5,AMSE7B,RW21,CN501,EN,P,C,E   , ,   ,CF, ,SVA,EN,D, ,      ,0918,0028,1930,0060, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,AMSE7B,RW21,ELNIP,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AMSE7B,RW21,AMSEV,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BEDI3A,RW03,CN400,EN,P,C,E   , ,   ,CF, ,SVA,EN,D, ,      ,0336,0166,0320,0070, ,     ,     ,07000,-,230,    ,   ,ENCN,EN,P,A,A, , , ;
SID:030,5,BEDI3A,RW03,CN401,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEDI3A,RW03,DEROB,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEDI3A,RW03,DIBIS,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEDI3A,RW03,BEDIK,EN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEDI8B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2120,    ,+,00700,     ,07000,-,210,    ,   ,ENCN,EN,P,A,A, , , ;
SID:020,5,BEDI8B,RW21,CN501,EN,P,C,E   , ,   ,CF, ,SVA,EN,D, ,      ,0918,0028,1930,0060, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,BEDI8B,RW21,CN502,EN,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BEDI8B,RW21,CN503,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEDI8B,RW21,CN504,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BEDI8B,RW21,DEROB,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BEDI8B,RW21,DIBIS,EN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
