APPCH:010,A,I27,OJR1,OJR,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,OJR1,OJR,VA,D, ,V   , ,   ,FD, ,OJR,VA,D, ,      ,0000,0000,0580,0085,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,OJR1,CI27,VA,P,C,EE  ,R,   ,CF,Y,IOZR,VA,P,I,      ,0850,0105,2650,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I27,OJR2,OJR,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I27,OJR2,OJR,VA,D, ,V   , ,   ,FD, ,OJR,VA,D, ,      ,0000,0000,0720,0085,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I27,OJR2,CI27,VA,P,C,EE  ,R,   ,CF,Y,IOZR,VA,P,I,      ,0850,0105,2650,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I27, ,CI27,VA,P,C,E  I, ,   ,IF, ,IOZR,VA,P,I,      ,0850,0105,    ,    ,J,04000,04000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I27, ,FI27,VA,P,C,E  F, ,   ,CF, ,IOZR,VA,P,I,      ,0850,0082,2650,0023,H,04000,04000,     , ,   ,-300,   ,OJR,VA,D, , ,0,D,S;
APPCH:030,I,I27, ,RW27,VA,P,G,G  M, ,   ,CF, ,IOZR,VA,P,I,      ,0839,0018,2650,0063, ,01992,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I27, ,RW27,VA,P,G,G M , ,   ,FA, ,OJR,VA,D, ,      ,2165,0002,2650,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I27, ,OJR,VA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I27, ,OJR,VA,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0580,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,N27,OZR,OZR,VA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N27,OZR,OZR,VA,D,B,EY  , ,   ,FC, ,OJR,VA,D, ,      ,2290,0015,0950,0105,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N27,OZR,FN27,VA,P,C,EE  ,L,   ,CF,Y,OJR,VA,D, ,      ,0873,0062,2600,0030,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N27, ,FN27,VA,P,C,E  F, ,   ,IF, ,OZR,VA,D,B,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,N,N27, ,OZR,VA,D,B,E  M, ,   ,CF, ,OZR,VA,D,B,      ,    ,    ,2600,0074, ,02600,     ,     , ,   , 000,   , , , , , ,0, ,S;
APPCH:040,N,N27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2600,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N27, ,OZR,VA,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N27, ,OZR,VA,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0950,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW09 ,-0570,      ,01995, ,    , ,   ;N20070564,E073535664,0000;
RWY:RW27 ,+0570,      ,01940, ,IOZR,1,   ;N20071572,E073553978,0000;
