SID:070,2,BAVE3C,RW01,BAVER,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAVE3D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BAVE3D,RW19,CARME,LE,P,C,E C , ,   ,CF, ,MHN,LE,D, ,      ,1850,0070,1860,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAVE3D,RW19, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BAVE3D,RW19,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BAVE3D,RW19,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BAVE3D,RW19,IZA,LE,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BAVE3D,RW19,BAVER,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDUL2H,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EDUL2H,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDUL2H,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDUL2H,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDUL2H,RW01,MHN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EDUL2H,RW01,NEVIC,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EDUL2H,RW01,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,EDUL2H,RW01,EDULI,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDUL3C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EDUL3C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDUL3C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDUL3C,RW01,D244I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,2440,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDUL3C,RW01,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EDUL3C,RW01,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EDUL3C,RW01,EDULI,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDUL3D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EDUL3D,RW19,CARME,LE,P,C,E C , ,   ,CF, ,MHN,LE,D, ,      ,1850,0070,1860,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDUL3D,RW19, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDUL3D,RW19,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDUL3D,RW19,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EDUL3D,RW19,EDULI,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM2H,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM2H,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EPAM2H,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPAM2H,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EPAM2H,RW01,MHN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EPAM2H,RW01,NEVIC,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EPAM2H,RW01,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,EPAM2H,RW01,ADX,LE,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,EPAM2H,RW01,EPAMA,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM3C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM3C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EPAM3C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,EPAM3C,RW01,D244I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,2440,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPAM3C,RW01,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EPAM3C,RW01,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EPAM3C,RW01,ADX,LE,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EPAM3C,RW01,EPAMA,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EPAM3D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EPAM3D,RW19,CARME,LE,P,C,E C , ,   ,CF, ,MHN,LE,D, ,      ,1850,0070,1860,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EPAM3D,RW19, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EPAM3D,RW19,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EPAM3D,RW19,MJV,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EPAM3D,RW19,ADX,LE,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EPAM3D,RW19,EPAMA,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISTE2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ISTE2C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISTE2C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISTE2C,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ISTE2C,RW01,ISTER,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,0577,0240,0580,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISTE2D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ISTE2D,RW19,D186E,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,1860,0050,1860,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISTE2D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISTE2D,RW19,D078G,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,0780,0070,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ISTE2D,RW19,ISTER,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,0577,0240,0580,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUNI4C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LUNI4C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUNI4C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUNI4C,RW01,D327I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,3270,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUNI4C,RW01,LUNIK,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,3106,0513,3110,0410,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUNI4D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LUNI4D,RW19,D186E,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,1860,0050,1860,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUNI4D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LUNI4D,RW19,D291G,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,2910,0070,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LUNI4D,RW19,LUNIK,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,3106,0513,3110,0440,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAME1H,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MAME1H,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAME1H,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAME1H,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MAME1H,RW01,MHN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MAME1H,RW01,MAMEB,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAME2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MAME2C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAME2C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,MAME2C,RW01,D254I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,2540,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAME2C,RW01,MAMEB,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,2378,0120,2380,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAME2D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MAME2D,RW19,D186E,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,1860,0050,1860,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAME2D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAME2D,RW19,D218G,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,2180,0070,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MAME2D,RW19,MAMEB,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,2378,0120,2380,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MERO2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MERO2C,RW01,TIMOR,LE,P,C,E C , ,   ,CF, ,MHN,LE,D, ,      ,0080,0090,0090,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MERO2C,RW01,MEROS,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL145,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MERO3D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MERO3D,RW19,D186E,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,1860,0050,1860,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MERO3D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MERO3D,RW19,D028G,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,0280,0070,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MERO3D,RW19,MEROS,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,0082,0388,0090,0320,+,FL145,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MJV4H,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MJV4H,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MJV4H,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MJV4H,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MJV4H,RW01,MHN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MJV4H,RW01,NEVIC,LE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,MJV4H,RW01,MJV,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MJV5C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MJV5C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MJV5C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,MJV5C,RW01,D244I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,2440,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MJV5C,RW01,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MJV5C,RW01,MJV,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MJV5D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MJV5D,RW19,CARME,LE,P,C,E C , ,   ,CF, ,MHN,LE,D, ,      ,1850,0070,1860,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MJV5D,RW19, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MJV5D,RW19,NEVIC,LE,E,A,E C , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MJV5D,RW19,MJV,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MORS3C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MORS3C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MORS3C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MORS3C,RW01,D058I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0580,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MORS3C,RW01,MORSS,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,0728,0215,0730,0130,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MORS3D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MORS3D,RW19,D186E,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,1860,0050,1860,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MORS3D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MORS3D,RW19,D093G,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,0930,0070,1860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MORS3D,RW19,MORSS,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,0728,0215,0730,0150,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEVI1H,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,NEVI1H,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NEVI1H,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NEVI1H,RW01,D042I,LE,P,C,E   ,R,   ,AF, ,MHN,LE,D, ,      ,0420,0090,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NEVI1H,RW01,MHN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NEVI1H,RW01,NEVIC,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEVI2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00710,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,NEVI2C,RW01,D009G,LE,P,C,E   , ,   ,CF, ,MHN,LE,D, ,      ,0080,0070,0090,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NEVI2C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,NEVI2C,RW01,D244I,LE,P,C,E   ,L,   ,AF, ,MHN,LE,D, ,      ,2440,0090,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NEVI2C,RW01,NEVIC,LE,E,A,EEC , ,   ,CF, ,MHN,LE,D, ,      ,2270,0484,2280,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
